District,Pszenica,Żyto,Jęczmień,Owies,Ziemniaki
RADOM (MIASTO),96.04289013731862,661.4683260585252,151.6466686378715,352.03690933791603,333.98373450007415
BIALSKI (BIAŁA KRAKOWSKA),1907.337344952168,6111.811844028403,2717.6897042164437,10854.274308248134,6562.062082563529
BOCHEŃSKI,5100.0,10980.0,4300.0,9200.0,7300.0
BRZESKI (BRZESKO),7680.0,10800.0,6520.0,9700.0,9700.0
CHRZANOWSKI,1040.0,8630.0,2540.0,6200.0,7000.0
DĄBROWSKI,6410.0,8250.0,3730.0,7100.0,7200.0
GORLICKI,6290.772339562254,6149.357726614802,3649.443286328066,4883.287079127565,9007.000805750009
JASIELSKI,7807.737248870199,10990.006454011269,8238.899288740879,13878.760488737344,7501.420270091689
KRAKOWSKI,6420.68917097537,13257.10865834944,5568.717270685987,12408.005656752437,8263.380166184363
KRAKÓW (MIASTO),0.0,0.0,0.0,0.0,0.0
LIMANOWSKI,3620.0,6110.0,4000.0,10000.0,6200.0
MIELECKI,6100.0,13600.0,5260.0,8900.0,9100.0
MYŚLENICKI,4911.553833389033,8066.758311536541,5786.664144815899,15175.850333237986,6739.205751497417
NOWOSĄDECKI,8185.429388032688,10038.190311826,9173.514567286158,12867.881574128394,11678.628881111945
NOWOTARSKI,1462.4385638074343,4146.873188146668,7920.989260688407,38305.403915171555,15043.076133297533
TARNOWSKI,6393.798272405058,9272.451961559198,3217.0421463857765,12548.83134674404,7514.370313138048
WADOWICKI,5194.941226788136,12470.802939766156,5593.668987700617,18890.10800390559,12123.879181791439
ŻYWIECKI,1113.039860087859,4876.6450581727895,4962.270631892646,13766.357782684296,11868.396684665719
DĘBICKI,7642.2627511298,14529.993545988731,8271.100711259121,13821.239511262656,12398.57972990831
BIALSKI (BIAŁA PODLASKA),2961.8982512924867,32535.22847942099,5570.753356977827,14571.152545155677,16908.30644332699
BIŁGORAJSKI,6240.0,15950.0,5700.0,11300.0,7700.0
CHEŁMSKI,21210.0,25780.0,7700.0,14400.0,14000.0
GARWOLIŃSKI,5100.0,28400.0,6510.0,14300.0,13400.0
HRUBIESZOWSKI,14016.003159870223,11913.985705601002,6778.072830579715,14911.925438247063,8702.030925011903
JANOWSKI,8210.0,19540.0,9130.0,20400.0,14400.0
KRASNOSTAWSKI,16650.0,14700.0,8200.0,18600.0,9800.0
LUBARTOWSKI,3800.0,29900.0,4440.0,11900.0,9700.0
LUBELSKI,14371.801995969277,30958.43649131738,11910.87699665947,23723.316993346547,17620.222995058226
ŁUKOWSKI,3470.0,32790.0,5640.0,18100.0,14200.0
PUŁAWSKI,5810.0,23020.0,11050.0,13400.0,13900.0
RADZYŃSKI,4800.0,19700.0,2500.0,14400.0,11100.0
SIEDLECKI,3539.845338644735,32414.480461893058,4920.639574604839,15498.244544944971,17155.033820852284
SOKOŁOWSKI,6188.256410045429,20670.291058494873,3408.607068387127,10530.602909820896,10936.65973572295
TOMASZOWSKI,11000.174647701488,14274.273816890316,8185.247922972069,14773.374299998368,5889.385700675025
WĘGROWSKI,2789.999999910842,18859.999999397303,2999.999999904131,9499.999999696414,10899.999999651676
WŁODAWSKI,4070.0,30500.0,4500.0,14100.0,13200.0
ZAMOJSKI,12363.82219242829,17111.740477508683,6846.679246448217,14914.70026175457,9908.583374313072
LUBLIN (MIASTO),228.19800403072261,491.56350868261825,189.1230033405304,376.6830066534531,279.77700494177634
BÓBRECKI,5150.0,6700.0,4240.0,7500.0,8000.0
BRZOZOWSKI,2030.0,6520.0,4410.0,7300.0,8100.0
DOBROMILSKI,4855.879104842083,8650.867512843954,2077.6946423960267,10748.885048647577,4585.6341948170675
DROHOBYCKI,3919.3375232601607,6432.262041236906,3727.704719716333,11523.25658204447,8247.650127791978
GRÓDECKI,4780.000003255296,5500.000010441518,5470.000003767135,7100.000009008368,6800.000005118391
JAROSŁAWSKI,9130.0,16300.0,7620.0,12700.0,8700.0
JAWOROWSKI,3074.3326621299566,9860.559185828266,3557.5542217073303,8507.121184771622,4833.725636930748
KOLBUSZOWSKI,3300.0,17300.0,3800.0,9200.0,6500.0
KROŚNIEŃSKI,7507.0857119519715,11497.537996398649,7463.984366194458,11915.812759638175,9724.846984574695
LESKI,3140.0,5280.0,1860.0,31500.0,7100.0
LWOWSKI,9120.0,9600.0,7150.0,15400.0,10200.0
LWÓW (MIASTO),0.0,0.0,0.0,0.0,0.0
ŁAŃCUCKI,6520.0,10030.0,3990.0,8000.0,4900.0
MOŚCISKI,5070.0,6700.0,3630.0,8200.0,5500.0
NIŻAŃSKI,3400.0,11200.0,4050.0,6600.0,4500.0
PRZEMYSKI,12040.0,10900.0,3500.0,10200.0,7800.0
PRZEWORSKI,3300.0,5800.0,3250.0,2900.0,2900.0
RAWSKI (RAWA RUSKA),9530.0,10300.0,7340.0,10800.0,7100.0
RUDECKI,2870.0,3200.0,4200.0,6500.0,4900.0
RZESZOWSKI,11012.914288048029,21262.46200360135,9156.015633805542,16884.187240361825,10675.153015425305
SAMBORSKI,9664.783371897758,14526.870445919141,8324.600637887641,15727.858369307953,7966.7156773909555
SANOCKI,5000.0,8000.0,4720.0,17800.0,10400.0
SOKALSKI,16608.327019405908,10020.55572855434,6746.512767739556,9722.91545938936,9028.421498004405
TARNOBRZESKI,2650.0,8120.0,4420.0,4000.0,4300.0
ŻÓŁKIEWSKI,6519.999999958414,8999.999999942596,3999.9999999744873,6799.999999956629,6399.99999995918
LUBACZOWSKI,6415.667334614746,12339.440803730216,4762.445774525534,10192.878806220007,7966.2743579508615
TURCZAŃSKI,1150.0,1300.0,1100.0,20200.0,2300.0
BRZEZIŃSKI,2600.0,26150.0,3220.0,11500.0,13000.0
ŁASKI,4290.0,24780.0,5600.0,13300.0,16700.0
ŁĘCZYCKI,9400.0,34970.0,4700.0,16600.0,16800.0
ŁÓDZKI,2930.0,24730.0,2600.0,9900.0,11200.0
ŁÓDŹ (MIASTO),0.0,0.0,0.0,0.0,0.0
PIOTRKOWSKI,5180.000000489154,44800.00000302593,9590.000000536933,17100.000001107233,20500.000001789776
RADOMSZCZAŃSKI,6449.999999510845,39899.99999697406,7079.999999463067,14599.999998892765,23599.999998210224
SIERADZKI,5945.787160307065,34840.64233379136,4034.6145200121073,14498.906896527129,19784.475880556598
WIELUŃSKI,1900.0,45200.0,5090.0,19700.0,18900.0
POŁUDNIOWO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
PÓŁNOCNO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
PRASKO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
ŚRÓDMIEJSKO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
BARANOWICKI,810.0,11630.0,2900.0,5700.0,3800.0
BRASŁAWSKI,580.0,27080.0,7000.0,10900.0,5200.0
LIDZKI,498.28987700009833,45305.04013250894,6294.187920001243,19275.950505003806,8982.330677501774
NIEŚWIESKI,690.0,18650.0,2700.0,8200.0,5100.0
NOWOGRÓDZKI,1787.9437302718518,29286.938312989656,4336.479100906172,10202.606516011418,6552.130729909027
SŁONIMSKI,1260.0,31420.0,3800.0,11500.0,7700.0
STOŁPECKI,952.0562697281483,23603.061687010344,3173.520899093828,12297.393483988582,6247.869270090973
WOŁOŻYŃSKI,720.0,50230.0,11000.0,24900.0,12900.0
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),283.84821464681676,24265.378503718897,3351.6631100392087,10299.088069955793,4852.881472403019
BRZESKI (BRZEŚĆ N.BUG.),1999.999995255185,38479.99990856704,3899.9999907439874,16599.999960552497,12899.99996938182
DROHICKI,668.6036962209454,11685.595944398912,1197.4991574106484,6985.4117515621165,4191.24705093727
KOBRYŃSKI,640.0000047621637,22260.000091624028,1700.0000092862192,8300.00003952596,6800.000030715956
KOSZYRSKI,660.0,3850.0,1100.0,2200.0,1900.0
ŁUNINIECKI,234.56769110706435,17731.721917320243,2231.193988048244,5083.555325129226,5389.125680137841
PIŃSKI,406.82861267199024,24142.682138280845,2771.306854541107,7431.032923308658,7919.627268924889
PRUŻAŃSKI,600.0,22210.0,2100.0,8700.0,5900.0
STOLIŃSKI,280.0,8520.0,1300.0,3000.0,1300.0
IWACEWICKI,710.0,31470.0,3900.0,12100.0,9100.0
BRODNICKI,2106.065668323733,24266.265195956967,3794.1430956497256,2919.6817159474167,9997.358577627137
CHEŁMIŃSKI,4221.2444421655055,11962.26220584777,4496.84499111956,3535.676732762277,6128.462040788773
CHOJNICKI,1038.999169625456,26008.366895885156,1417.222748887685,5456.801413017743,8943.878462429397
GRUDZIĄDZ (MIASTO),0.0,0.0,0.0,0.0,0.0
GRUDZIĄDZKI,3997.2952204063454,13020.89235162067,3987.4009253063296,5441.862305008639,6035.520011009581
KARTUSKI,665.0600436632415,18298.931495498895,1026.9309497741228,10073.703602546158,10073.703602546158
KOŚCIERSKI,678.7138007137249,20103.017455120105,908.1009036574321,6094.435225662512,9653.798421111704
LUBAWSKI,980.0,21780.0,3960.0,4500.0,9300.0
SĘPOLEŃSKI,250.0,14800.0,2140.0,4700.0,4700.0
STAROGARDZKI,2350.7913992123476,17136.987412037157,2775.935118213858,4703.500804023662,9698.822564673064
ŚWIECKI,2391.7212497032065,28799.15503581108,4482.416306526072,5089.096005642049,14117.10717412254
TCZEWSKI,3662.5636070875216,8087.602401990783,3176.9696223178485,4522.177441604605,4950.7909745911675
TORUŃ (MIASTO),58.2277089698067,277.6542332981309,88.46525608395194,57.20617021595044,132.80003800131354
TORUŃSKI,2880.5278488646877,13430.083560854098,4304.6897527964875,2807.1170970217727,6438.737921209913
TUCHOLSKI,632.1507299945017,12995.93930365683,2002.4243506229823,2660.2855075032744,5861.898800525971
WĄBRZESKI,2396.6391112699216,13932.842452422361,3138.455979043945,3138.455979043945,6467.1214113632805
MORSKI,862.8070170202914,16315.033176067182,1550.7969052761116,7341.153997577067,9946.736432285192
GDYNIA (MIASTO),27.192982979708635,894.9668239328182,69.20309472388844,358.8460024229339,553.2635677148087
BYDGOSKI,2618.867878332957,21890.53684560754,3878.3234228747606,4897.882673218125,9196.024610940154
BYDGOSZCZ (MIASTO),1.1321216670433625,9.463154392461693,1.6765771252397887,2.117326781874991,3.9753890598469215
INOWROCŁAWSKI,5760.0,19020.0,7280.0,3200.0,7200.0
INOWROCŁAW (MIASTO),0.0,0.0,0.0,0.0,0.0
SZUBIŃSKI,1800.0,20140.0,3910.0,3700.0,8800.0
WYRZYSKI,2680.0,24140.0,6020.0,5400.0,11500.0
LIPNOWSKI,7599.999999950589,29739.999999806645,7599.999999950589,12099.999999921332,11599.999999924583
NIESZAWSKI,8900.0,33960.0,6800.0,6300.0,11800.0
RYPIŃSKI,4643.7286945412025,25856.676582158143,5335.347861813297,10868.301199990048,11856.328581807325
WŁOCŁAWSKI,8000.0,27100.0,6800.0,9000.0,11200.0
CHODZIESKI,510.0,19460.0,2370.0,3100.0,8300.0
CZARNKOWSKI,290.00000000000006,11190.0,1220.0000000000002,2100.0,9000.0
GNIEŹNIEŃSKI,2631.9391560691656,31106.89813588528,6716.903885859041,6731.084882251496,19365.460976968832
GOSTYŃSKI,4723.753663375234,13869.756693417123,4118.090522013735,7002.6980958483,11230.761363191492
JAROCIŃSKI,4390.9518741701995,28320.89832459667,4476.880406384948,9381.062062216695,12412.992585343858
KĘPIŃSKI,1700.0,26450.0,2200.0,11000.0,12500.0
KOŚCIAŃSKI,3159.3256946914125,28541.35179159558,6384.723419533726,6497.627518330648,13911.415521648674
KROTOSZYŃSKI,6473.421693731099,16929.14725638828,3907.031354762291,10517.523398497962,8465.200461687344
LESZCZYŃSKI,1815.6500513375493,19346.362912374443,2438.662613277418,5162.000089282694,7645.3127092563145
MIĘDZYCHODZKI,500.0,13200.0,1070.0,2200.0,6100.0
MOGILEŃSKI,5450.000000023545,31220.00000023857,10240.000000046934,6000.000000043659,12800.000000101354
NOWOTOMYSKI,2200.0,32900.0,3650.0,5300.0,20300.0
OBORNICKI,1632.5620099657042,25632.034539842854,4049.2241012673967,5729.609980665187,10386.674512143634
OSTROWSKI (OSTRÓW WIELKOPOLSKI),2586.5413203004114,23414.130218629445,2331.907552470116,8108.194485514494,10243.894852775997
POZNAŃ (MIASTO),0.0,0.0,0.0,0.0,0.0
RAWICKI,2523.0180295771315,11206.544754048655,2185.2266870230164,4104.797658227295,4988.417901512785
SZAMOTULSKI,2950.0,21690.0,5090.0,5200.0,11100.0
ŚREDZKI,2770.0000000516957,24090.000000535867,5640.0000001109565,4600.000000097717,9400.000000223803
ŚREMSKI,1947.3376728169635,22761.8080489498,4527.47744453475,5126.096692081914,8702.004604583537
WĄGROWIECKI,2050.0084976877315,30950.335058663273,5609.933803876624,4900.387828115981,11500.276753107277
WOLSZTYŃSKI,870.0,18630.0,1900.0,3100.0,7700.0
WRZESIŃSKI,1740.4197550978051,18017.49818078026,3720.1744786969884,3286.2088173980455,7532.270468962788
ŻNIŃSKI,2469.9999999091283,18789.99999930871,4229.999999844377,3999.999999852839,6899.999999746147
POZNAŃSKI,2244.6465846268898,32537.782970317992,7002.5299434941435,5851.429130864969,16211.336444527538
GNIEZNO (MIASTO),0.423996568335666,5.451114427188525,1.2337868035389044,1.2793607101046904,3.9808442186261592
KALISKI,6323.355734021575,26582.368991936128,5665.949870751081,15061.548428096705,14489.494625296244
KOLSKI,5700.0,36010.0,4500.0,10400.0,14700.0
KONIŃSKI,6060.0,51000.0,7620.0,16000.0,26000.0
TURECKI,6790.857105671361,31686.988674272514,3839.4356092368116,14039.54467537617,14526.02949414716
DOLIŃSKI,1427.8279420321628,5402.592213094669,1061.22347042931,4051.9441598210024,5209.642491198431
HORODEŃSKI,13690.0,9000.0,7700.0,7200.0,11800.0
KAŁUSKI,3251.859434879306,4258.387355199091,5235.880816278883,6774.707155998554,7645.740933198368
KOŁOMYJSKI,4503.882326179915,6013.996807543379,4205.108323920941,8730.649943525646,7830.649943525646
KOSOWSKI (KOSÓW HUCULSKI),620.0,550.0,500.0,1100.0,2500.0
NADWÓRNIAŃSKI,1031.3157681562614,3670.220741764074,1494.7120723870537,6115.357228301515,5900.835171483039
ROHATYŃSKI,10740.0,8300.0,7000.0,9900.0,11500.0
STANISŁAWOWSKI,5606.794188829413,4814.563483061171,5140.25695396582,10330.41078593737,9945.080724667212
STRYJSKI,2545.34288674133,4878.3022252699875,2890.241754764067,16202.45151575913,9337.465316536392
ŚNIATYŃSKI,5600.0,3400.0,5560.0,5400.0,6700.0
TŁUMACKI,4361.217993280737,3398.606814583637,4420.153371568314,10019.014308888178,9036.75800409522
ŻYDACZOWSKI,3906.8291712265072,5209.105561635343,2248.534774806623,6745.604324419868,5152.892192265177
BIELSKI (BIELSKO),1700.0,5500.0,1880.0,9300.0,5100.0
BIELSKO (MIASTO),0.0,0.0,0.0,0.0,0.0
CIESZYŃSKI,1000.0,1920.0,530.0,1100.0,1000.0
TARNOGÓRSKI,200.0,2500.0,200.0,1800.0,2200.0
KATOWICE (MIASTO),0.0,0.0,0.0,0.0,0.0
KATOWICKI,295.1689537727847,3276.3753868779104,196.7793025151898,2656.520583955062,3246.8584915006318
LUBLINIECKI,200.0,1430.0,200.0,1000.0,1200.0
PSZCZYŃSKI,1210.0,15600.0,1820.0,16300.0,14300.0
RYBNICKI,2680.0,14900.0,1830.0,10900.0,14200.0
ŚWIĘTOCHŁOWICKI,194.74805334031387,1460.610400052354,97.37402667015694,1265.86234671204,1557.984426722511
CHORZÓW,10.082992886901451,193.01421306973594,5.846670814653274,177.61706933289767,295.1570817768575
BORSZCZOWSKI,11581.276133728357,12232.352986220752,11403.709719412249,8286.432668085024,6609.4165328773415
BRODZKI,8722.174977885235,6249.391782268264,5152.9278548455095,9229.391782268263,6688.220640330061
BRZEŻAŃSKI,9835.95381568589,8160.2947182030175,8279.838659554634,10934.476529845231,9222.751053479822
BUCZACKI,16420.0,13700.0,11500.0,15700.0,10300.0
CZORTKOWSKI,9376.318254818972,10100.575535069243,5884.364069323833,4988.957425670043,6802.154855793139
KAMIONECKI,6439.694873958645,5923.4958534235575,4298.32199618091,5802.675617535577,3822.827828269164
PODHAJECKI,4626.731513449575,6039.102185976288,7402.77042151932,9253.46302689915,7792.389917388758
PRZEMYŚLAŃSKI,7910.0,6140.0,4700.0,8300.0,5000.0
RADZIECHOWSKI,6310.0,9100.0,3800.0,4200.0,5700.0
SKAŁACKI,9067.119056379499,7580.228150027877,8843.599508365856,8552.052271826324,8940.781920545702
TARNOPOLSKI,7721.509970960407,11680.064573706077,11588.062638894538,15608.38773463574,11061.856978568074
TREMBOWELSKI,5340.857009068397,6449.462590712144,8999.204063145164,8252.438690124412,7863.565671043809
ZALESZCZYCKI,8542.632792992776,8992.245045255555,8308.05248746437,6157.733020120651,7819.343517613525
ZBARASKI,7770.0,6600.0,6400.0,10100.0,9100.0
ZBOROWSKI,4937.825022114765,9970.608217731737,6647.0721451544905,9970.608217731737,7311.779359669939
ZŁOCZOWSKI,5651.978106677034,4875.948418079505,6555.1652361050465,9374.408923118435,8048.75067376725
KOPYCZYNIECKI,7632.531741590493,7119.899012677698,7974.286894199022,5695.919210142159,8828.674775720347
BŁOŃSKI,5190.0,21370.0,4500.0,7900.0,9000.0
CIECHANOWSKI,5350.0,18700.0,5800.0,11400.0,8700.0
GOSTYNIŃSKI,5450.0,22660.0,2500.0,7600.0,7200.0
GRÓJECKI,6302.16040386936,31074.87917251379,4303.411164004253,23807.918773581303,18407.512682628414
KUTNOWSKI,9100.0,15700.0,7900.0,9700.0,7600.0
ŁOWICKI,3739.9999999989373,21699.999999993834,3399.999999999034,10199.999999997102,9099.999999997415
MAKOWSKI (MAKÓW MAZOWIECKI),1510.0,18240.0,1400.0,7300.0,8300.0
MIŃSKI,1000.0000000891581,22280.000000602697,3600.000000095869,13400.000000303584,12600.000000348324
MŁAWSKI,2060.0,28250.0,4400.0,9700.0,15300.0
PŁOCKI,6820.0,32700.0,5900.0,16100.0,10200.0
PŁOŃSKI,4390.0,29200.0,4800.0,15000.0,14000.0
PRZASNYCKI,5010.0,19800.0,2200.0,7500.0,7300.0
PUŁTUSKI,6840.0,25400.0,3900.0,11600.0,13500.0
RADZYMIŃSKI,500.0,21500.0,1700.0,8600.0,11100.0
RAWSKI (RAWA MAZOWIECKA),2760.0,30450.0,4400.0,18100.0,15500.0
SIERPECKI,3716.2713055082086,27513.32341803521,3764.6521382361148,8331.69880008862,10443.671418268092
SKIERNIEWICKI,2290.0000000010623,19100.000000006163,3000.0000000009654,9900.000000002898,8300.000000002585
SOCHACZEWSKI,4400.0,18570.0,2700.0,8400.0,6800.0
WARSZAWSKI,2300.0,20220.0,6080.0,12800.0,17300.0
DZIAŁDOWSKI,170.0,9870.0,1050.0,1900.0,4800.0
DUBIEŃSKI,16260.0,47400.0,13100.0,29300.0,10300.0
HOROCHOWSKI,12060.0,25900.0,6900.0,18000.0,8100.0
KOWELSKI,7010.0,52900.0,4300.0,16100.0,9600.0
KRZEMIENIECKI,16860.0,47100.0,8800.0,28900.0,7100.0
LUBOMELSKI,2840.0,15090.0,3300.0,7900.0,4100.0
ŁUCKI,12710.0,62670.0,8400.0,17400.0,12000.0
RÓWIEŃSKI,9880.0,42570.0,8900.0,20200.0,9800.0
WŁODZIMIERSKI,7160.0,21300.0,6400.0,14700.0,6800.0
KOSTOPOLSKI,3140.0,15290.0,3300.0,6600.0,3500.0
ZDOŁBUNOWSKI,11060.0,24280.0,7200.0,17300.0,4100.0
SARNEŃSKI,900.0,12950.0,3700.0,6500.0,5700.0
OSZMIAŃSKI,731.9500687492578,54144.522653154556,6656.789138760142,13748.791831911734,11374.899717049277
ŚWIĘCIAŃSKI,1380.0,61690.0,12900.0,26200.0,20700.0
WILNO (MIASTO),0.0,0.0,0.0,0.0,0.0
DZIŚNIEŃSKI,1300.0,33400.0,10400.0,16800.0,7300.0
WILEJSKI,2410.0,53380.0,8700.0,20900.0,15500.0
WILEŃSKO-TROCKI,2788.1819871575585,84347.48400889938,14174.878935852272,38656.316646588784,22127.480764428856
POSTAWSKI,1170.0,44500.0,10800.0,12600.0,12200.0
MOŁODECZAŃSKI,0.0,0.0,0.0,0.0,0.0
