District,Kategoria IR,Kategoria IPR,Kategoria IIR,Kategoria IIPR,Kategoria IIIR,Kategoria IIIPR,Kategoria IVR,Kategoria IVPR,Kategoria VR,Kategoria VPR,Kategoria VIR,Kategoria VIPR,Kategoria VIIR,Kategoria VIIPR,Kategoria VIIR.1,Kategoria VIIPR.1
BUCZACKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,14.0,0.0,52.0,2.0,399.0,25.0
CZORTKOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,2.0044164151834294,0.0,10.356249986643771,0.0,14.688959309677308,0.0,34.29656978709282,0.017936335649497707,380.505839522126,17.560672129783242
KAMIONECKI,0.0,0.0,0.0,0.0,0.987170875330786,0.0,3.9644150402168963,0.0,11.948305506833035,0.0,12.325862440525466,1.9743417506488157,14.229412266193853,0.015731538912886832,271.1572927034943,19.78274635382778
PODHAJECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8702436983679736,0.0,13.636682355430326,0.9740487396735947,17.532877314124704,0.0,269.8115008895857,0.9740487396735947
PRZEMYŚLAŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,44.0,3.0,64.0,0.0,559.0,10.0
RADZIECHOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,1.0,14.0,3.0,19.0,2.0,190.0,14.0
SKAŁACKI,0.0,0.0,0.0,0.0,0.0,0.0,3.887296487193783,0.0,15.549185948775133,0.0,9.718241217984458,0.0,26.239251288558037,0.0,296.40635714852596,10.690065339782905
TARNOPOLSKI,0.0,0.0,0.0,0.0,0.0,0.0,5.907205316833663,0.0,18.9473985062821,0.12902974271380094,27.825017630651363,0.1935446140707014,79.60143088542188,3.9381368778891086,582.2527051849033,35.42642075188321
TREMBOWELSKI,0.0,0.0,0.0,0.0,0.0,0.0,1.2010817807891243,0.0,5.116973493133948,0.0,17.994482500174296,0.0,40.018265867704194,1.057446706927462,437.64044825490663,31.428266366186143
ZALESZCZYCKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.729015276420288,0.0,19.548358794033813,0.0,38.11929964836594,0.0,473.07028281561827,0.9774179397016907
ZBARASKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,1.0,19.0,0.0,302.0,3.0
ZBOROWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.647072145154491,0.0,21.84037990550761,0.0,25.63870684559589,0.0,360.84105930838666,0.9495817350220701
ZŁOCZOWSKI,0.0,0.0,0.0,0.0,1.012829124675592,0.0,3.0513164987023687,0.0,22.153949496107106,0.0,24.153949496107106,0.025658249351184305,57.17960774545829,0.0,446.4766927870855,1.256582493511843
KOPYCZYNIECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.594558946856211,0.0,6.645239078499185,0.0,40.820754339352135,0.0,317.0728360312468,13.29047815699837
BŁOŃSKI,2.0,0.0,1.0,0.0,1.0,0.0,18.0,0.0,15.0,0.0,38.0,3.0,54.0,5.0,395.0,33.0
CIECHANOWSKI,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,11.0,0.0,74.0,0.0,414.0,23.0
GOSTYNIŃSKI,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,16.0,0.0,28.0,3.0,106.0,5.0,469.0,49.0
GRÓJECKI,0.0,0.0,1.0,0.0,0.0,0.0,11.010964455727956,0.0,16.01340100144528,0.0,55.02883245765499,0.0008121819057745156,202.07512682628413,1.0028426366702108,677.4804055972656,10.021522820503025
KUTNOWSKI,2.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,14.0,0.0,17.0,1.0,150.0,4.0,435.0,22.0
ŁOWICKI,0.0,0.0,0.0,0.0,0.9999999999997159,0.0,7.999999999997727,0.0,8.999999999997444,0.0,49.999999999985796,0.0,153.99999999995626,0.9999999999997159,435.99999999987614,18.999999999994603
MAKOWSKI (MAKÓW MAZOWIECKI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,19.0,0.0,21.0,1.0,319.0,16.0
MIŃSKI,0.0,0.0,0.0,0.0,1.0,0.0,2.0000000001278253,0.0,6.000000000191738,1.0,20.000000000990646,1.0,48.00000000159781,3.1956292330169824e-11,596.0000000090117,18.00000000146999
MŁAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,0.0,14.0,0.0,91.0,3.0,512.0,46.0
PŁOCKI,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,7.0,1.0,27.0,2.0,147.0,2.0,801.0,67.0
PŁOŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,31.0,0.0,76.0,0.0,368.0,21.0
PRZASNYCKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0,27.0,0.0,223.0,10.0
PUŁTUSKI,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,19.0,1.0,24.0,1.0,63.0,2.0,571.0,6.0
RADZYMIŃSKI,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,21.0,0.0,10.0,2.0,25.0,0.0,378.0,25.0
RAWSKI (RAWA MAZOWIECKA),0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,22.0,0.0,68.0,1.0,467.0,76.0
SIERPECKI,0.0,0.0,0.01197261818272289,0.0,1.0,0.0,0.023945236404454374,0.0,7.035917854632688,0.01197261818272289,13.275370218618718,0.011972618189224323,94.00569992772581,2.6005729775040413e-11,503.69269356552036,41.80216541906161
SKIERNIEWICKI,0.0,0.0,0.0,0.0,2.840113628550798e-13,0.0,4.000000000002272,0.0,5.000000000002556,1.0,19.0000000000142,0.0,82.00000000004374,9.000000000000284,548.0000000001238,58.00000000000539
SOCHACZEWSKI,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,14.0,0.0,8.0,0.0,556.0,1.0
WARSZAWSKI,2.0,0.0,1.0,0.0,5.0,0.0,36.0,0.0,39.0,1.0,31.0,5.0,74.0,3.0,1146.0,81.0
DZIAŁDOWSKI,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,32.0,2.0,14.0,1.0,172.0,10.0
DUBIEŃSKI,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,33.0,0.0,163.0,2.0,214.0,8.0,350.0,98.0
HOROCHOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,48.0,1.0,78.0,5.0,281.0,47.0
KOWELSKI,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,16.0,0.0,52.0,0.0,68.0,5.0,438.0,68.0
KRZEMIENIECKI,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,35.0,0.0,159.0,5.0,368.0,47.0
LUBOMELSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,23.0,0.0,33.0,2.0,140.0,30.0
ŁUCKI,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,18.0,0.0,38.0,0.0,76.0,8.0,629.0,94.0
RÓWIEŃSKI,2.0,0.0,1.0,0.0,4.0,0.0,12.0,0.0,33.0,2.0,163.0,8.0,313.0,17.0,694.0,279.0
WŁODZIMIERSKI,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,13.0,0.0,60.0,1.0,87.0,1.0,290.0,33.0
KOSTOPOLSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDOŁBUNOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,32.0,2.0,203.0,59.0
SARNEŃSKI,0.0,0.0,1.0,0.0,5.0,0.0,13.0,0.0,17.0,1.0,62.0,1.0,98.0,7.0,479.0,49.0
BRASŁAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,2.085334725801214,0.8341338903204856,5.164979542552665,0.0,14.72426639406652,0.8341338903204856,40.19555881839861,2.085334725801214,369.28222255995695,95.91017679878361
OSZMIAŃSKI,0.0,0.0,0.0,0.0,0.0031372978220910452,0.0031372978220910452,1.844332731707483,0.0,1.850607327351665,0.009411893466273136,12.828759378578013,0.9127544723874683,44.53359397983839,2.7131650345856766,250.24491734194464,54.26330069171353
ŚWIĘCIAŃSKI,0.0,0.0,0.0,0.0,0.06589117754906802,0.06589117754906802,1.6522493758562486,0.0,6.168358981019925,1.6572193129857968,7.697395798508662,0.2635647101962721,61.51861578801021,3.9124291610427537,501.3662754712055,216.54550355108668
WILNO (MIASTO),0.0,0.0,0.0,0.0,4.0,0.0,34.0,0.0,49.0,2.0,81.0,17.0,364.0,55.0,2779.0,244.0
DZIŚNIEŃSKI,0.0,0.0,0.0,0.0,0.24177948104244112,0.0,5.816019046708079,1.1658661096795144,12.840935498628365,0.0,19.011419620823254,1.1658661096795144,57.51781782455464,5.816019046708079,301.48103268600516,57.98496849448582
WILEJSKI,0.0,0.0,0.0,0.0,1.4155356821876135,0.00020912851213101213,2.2529914308294643,0.0,13.134489529262291,0.35130451522517375,32.89095822651923,2.0339083654972354,58.469343513273394,2.274563787936145,325.8708965655753,113.18543305621607
WILEŃSKO-TROCKI,0.0,0.0,0.0,0.0,1.1031681422301087,0.9307623961167099,13.483415894877247,0.0,16.304752801695624,2.9685531047839495,71.04032744019263,3.7329485338666397,136.27647140245833,4.452019842920889,576.9883662293958,92.59468925679543
POSTAWSKI,0.0,0.0,0.0,0.0,0.6982751995812173,0.0,8.472260854800712,0.0,20.900690006638023,0.18591691965220575,19.923539427578497,0.0,66.7446762714641,8.844094694105124,237.69411462254084,68.06323166503554
MOŁODECZAŃSKI,0.0,0.0,0.0,0.0,0.8218547560276614,0.0,1.5333542660102584,0.1772359903268021,7.743566233251629,0.0,27.805123019796294,1.7657678793595926,50.131342090152344,4.845660459196965,202.80277047006982,54.54639980958135
