District,Kategoria IR,Kategoria IPR,Kategoria IIR,Kategoria IIPR,Kategoria IIIR,Kategoria IIIPR,Kategoria IVR,Kategoria IVPR,Kategoria VR,Kategoria VPR,Kategoria VIR,Kategoria VIPR,Kategoria VIIR,Kategoria VIIPR,Kategoria VIIIR,Kategoria VIIIPR
LIPNOWSKI,0.0,0.0,0.9999999999934985,0.0,0.0,0.0,1.999999999986997,0.0,7.999999999947988,0.9999999999934985,20.99999999986347,5.999999999960991,72.99999999952539,3.999999999973994,508.99999999669075,41.99999999972694
NIESZAWSKI,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,15.0,0.0,70.0,3.0,328.0,85.0
RYPIŃSKI,0.0,0.0,0.9880273818172771,0.0,0.0,0.0,1.9760547636345542,0.0,2.9640821454518314,1.9760547636345542,16.79646549089371,1.9760547636345542,76.07810839993034,1.9760547636345542,656.050181526672,55.32953338176752
WŁOCŁAWSKI,3.0,0.0,0.0,0.0,3.0,0.0,22.0,0.0,21.0,5.0,41.0,3.0,60.0,5.0,1288.0,101.0
CHODZIESKI,0.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,10.0,0.0,32.0,1.0,54.0,3.0,524.0,27.0
CZARNKOWSKI,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0,15.000000000000002,1.0000000000000002,35.0,1.0000000000000002,403.0,36.0
GNIEŹNIEŃSKI,2.02927313418571,0.0,1.014636567092855,0.0,2.034225925635345,0.0,8.30884193228943,0.0,26.017072984000446,0.0,31.628881310260148,1.033842937122699,106.9993423641886,1.03864452963049,802.8393099531022,42.03251975018868
GOSTYŃSKI,1.0063786509640398,0.0,0.0,0.0,0.0,0.0,4.00272528096308,0.0,10.783447138761293,0.0,15.912740719762082,0.007922910144348715,45.19063307140644,0.03100692844702546,539.2027926789779,21.10702456327593
JAROCIŃSKI,1.0,0.0,0.0,0.0,2.659652615635813,0.0,5.97895784690744,0.0,17.95791569381488,0.0,55.405310311083475,1.0,66.74565769544766,0.0,715.9689344984645,34.29826307817906
KĘPIŃSKI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,27.0,4.0,57.0,4.0,776.0,69.0
KOŚCIAŃSKI,0.9299741381886915,0.0,0.0,0.0,0.0,0.0,5.951258722626766,0.0,14.425107163237218,0.0,41.34300562624482,0.004256916887614873,137.66776346881144,0.9342310550763063,728.5372067658798,32.791044023716495
KROTOSZYŃSKI,1.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,14.82255162740259,0.0,35.82940500583265,1.0,87.04723932700131,3.129476438445338,942.3629014470706,46.17139215112183
LESZCZYŃSKI,1.019375027900842,0.0,1.0,0.0,0.0,0.0,3.019375027900842,0.0,22.174375251107577,1.0,28.48437569752105,0.0,168.27875184145557,3.019375027900842,636.730636132436,40.38750055801684
MIĘDZYCHODZKI,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,30.0,5.0,33.0,2.0,296.0,21.0
MOGILEŃSKI,2.0,0.0,0.0,0.0,0.0,0.0,4.000000000015593,1.0,17.000000000093557,0.0,43.00000000006237,1.0,114.00000000051456,0.0,871.0000000035084,47.000000000187114
NOWOTOMYSKI,1.0,0.0,0.0,0.0,3.0,0.0,8.0,2.0,27.0,0.0,53.0,3.0,86.0,3.0,1090.0,44.0
OBORNICKI,0.051681180817626876,0.0,0.025840590408813438,0.0,1.0466780342410957,0.0,4.600161583505398,0.0,10.595983294455024,0.0,36.091078799853264,4.005828004102688,39.59288116829995,5.000824857526157,537.6579231514501,29.074419645071355
OSTROWSKI (OSTRÓW WIELKOPOLSKI),1.0,0.0,0.0,0.0,5.340347384364187,0.0,8.02104215309256,0.0,19.588916771626437,1.0,24.40047503124852,1.0000000000000002,59.477483673880315,2.870523561554662,856.4801232962895,55.95380500280887
POZNAŃ (MIASTO),2.0,0.0,3.0,0.0,9.0,0.0,71.0,4.0,97.0,7.0,123.0,6.0,316.0,16.0,2009.0,176.0
RAWICKI,1.016705367338637,0.0,0.0,0.0,0.0,0.0,7.05997328806134,0.0,14.157922764995426,0.0,19.203473412815864,0.0,61.60128933005665,0.0,613.8069050859765,32.287726527163535
SZAMOTULSKI,1.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,20.0,0.0,43.0,2.0,63.0,0.0,484.0,27.0
ŚREDZKI,3.152167290253724e-11,1.0,0.0,0.0,0.0,1.0,4.000000000126087,0.0,7.00000000037826,1.0000000000315217,30.000000000504347,6.304334580507448e-11,49.000000001765216,2.0000000000315215,478.0000000113793,23.000000000882608
ŚREMSKI,0.02756681560778987,0.0,0.0,0.0,0.0,0.0,4.966667680447972,0.0,13.089763589054582,0.0,22.42121419549155,0.9878201729680365,68.9911815919406,1.0153869885758264,585.9105000949054,45.00324409571744
WĄGROWIECKI,0.0,0.0,0.0,0.0,1.0000503551268964,0.0,2.000503818428393,0.0,8.000805949372072,0.0,26.0031232205043,0.000806216276280918,36.00221589471172,0.0010077703818113114,446.0381796163432,29.00125874581411
WOLSZTYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,23.0,0.0,97.0,2.0,584.0,42.0
WRZESIŃSKI,0.9999999999684783,0.0,0.0,0.0,0.0,0.0,4.0665031489795425,0.0,12.399018894255518,0.9999999999684783,16.26601259591817,1.9999999999369567,58.19460391872056,0.9999999999684783,375.9632085373873,28.798037788384946
ŻNIŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999632098,0.0,5.999999999779258,0.0,15.999999999411356,0.0,54.99999999797654,0.9999999999632098,338.9999999875281,32.999999998785924
POZNAŃSKI,1.9185013543819571,0.0,0.9592506771909786,0.0,1.9185013543819571,0.0,23.022016252583484,0.0,23.981266929774463,0.0,47.00328318235795,0.9592506771909786,66.18829672617753,0.9592506771909786,604.3279266303165,45.084781827975995
GNIEZNO (MIASTO),0.0005443306147062996,0.0,0.0002721653073531498,0.0,0.0005443306147062996,0.0,0.0019732641088620814,0.0,0.005851947891403192,0.0,0.007620891128095175,0.0002721653073531498,0.022659927645357313,0.0002721653073531498,0.17345210898493738,0.008982242709274887
KALISKI,1.9726136437977801,0.0,1.9700447765830273,0.0,0.023947402959775148,0.0,23.708155464606904,3.9503650220250663,77.95241876526423,5.928530199265852,245.7521776841309,11.878025135263227,1367.7516517665256,172.3994688887329,1764.5079670499626,197.79541397439007
KOLSKI,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,24.0,5.0,87.0,9.0,799.0,51.0,924.0,66.0
KONIŃSKI,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,26.0,0.0,34.0,2.0,259.0,15.0,1520.0,85.0
TURECKI,0.0200295306704683,0.0,0.0200295306704683,0.0,1.9699747118885296,0.0,2.2103290799341493,0.0400590613409366,5.716103241204822,1.0450759479556697,35.98324667057831,3.0751392518556044,123.22407602978316,1.752583933665976,793.9863040154622,50.26733350831581
DOLIŃSKI,0.0,0.0,1.929497218962382,0.0,0.964748609481191,0.0,6.753240266368337,0.964748609481191,7.717988875849528,0.0,16.400726361180247,1.929497218962382,43.413687426653595,0.964748609481191,436.06637148549834,13.506480532736674
HORODEŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,28.0,0.0,528.0,5.0
KAŁUSKI,0.0,0.0,0.9678153079997934,0.0,0.0,0.0,2.90344592399938,0.9678153079997934,1.9356306159995869,0.0,10.645968387997728,4.839076539998967,42.58387355199091,4.839076539998967,566.1719551798792,45.48731947599029
KOŁOMYJSKI,0.0,0.0,0.0,0.0,1.0,0.0,7.102166478418822,0.010216647841882216,22.204332956837643,0.030649943525646647,29.347366026623995,0.02043329568376443,39.38823261799153,2.051083239209411,1122.7507412464752,38.469965800726584
KOSOWSKI (KOSÓW HUCULSKI),0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,10.0,1.0,48.0,3.0,644.0,28.0
NADWÓRNIAŃSKI,0.0,0.0,0.022238210954890442,0.0,0.0,0.0,11.723571504529925,1.0120215631130083,22.771849048545597,2.9693500564743536,38.001642110742644,3.8497811091747627,53.248776581390956,6.232790048954425,698.999942089592,61.233758031520566
ROHATYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,31.0,0.0,28.0,2.0,290.0,6.0
STANISŁAWOWSKI,1.0,0.0,0.009946481045316133,0.0,0.0,0.0,12.306303483465957,1.009946481045316,33.24633122970772,2.0,43.432178944215494,4.290709055142506,98.15756853932284,2.8770501718371975,1340.3290862510169,75.08392331218123
STRYJSKI,0.0,0.0,0.07050278103761796,0.0,1.035251390518809,0.0,12.372980754626145,0.03525139051880898,24.408232145144954,0.0,81.41971027528388,4.070502781037618,51.2902963567719,4.287693432507771,1044.1057191973764,24.881950698202616
ŚNIATYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,28.0,0.0,496.0,22.0
TŁUMACKI,0.0,0.0,0.0,0.0,0.0,0.0,1.9645126095859173,0.0,5.8935378287577525,0.0,16.698357181480297,0.0,17.680613486273256,0.0,533.3651735025766,12.769331962308463
ŻYDACZOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,1.873778979005519,0.0,1.873778979005519,0.0,12.179563363535873,0.0,25.296016216574507,3.747557958011038,551.8279093171253,20.61156876906071
BIELSKI (BIELSKO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIELSKO (MIASTO),6.0,0.0,9.0,0.0,17.0,0.0,79.0,1.0,87.0,1.0,71.0,11.0,150.0,6.0,1001.0,51.0
CIESZYŃSKI,0.0,0.0,3.0,0.0,5.0,0.0,15.0,0.0,44.0,1.0,43.0,0.0,78.0,10.0,979.0,36.0
TARNOGÓRSKI,1.0,0.0,1.0,0.0,2.0,0.0,13.0,0.0,20.0,0.0,12.0,1.0,36.0,2.0,363.0,17.0
KATOWICE (MIASTO),17.0,0.0,6.0,0.0,16.0,0.0,74.0,0.0,135.0,3.0,97.0,2.0,225.0,2.0,2123.0,84.0
KATOWICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUBLINIECKI,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,1.0,15.0,0.0,16.0,1.0,306.0,8.0
PSZCZYŃSKI,6.0,0.0,5.0,0.0,6.0,0.0,24.0,1.0,26.0,0.0,25.0,0.0,50.0,1.0,739.0,30.0
RYBNICKI,4.0,0.0,1.0,0.0,3.0,0.0,20.0,4.0,35.0,7.0,23.0,4.0,80.0,5.0,1032.0,41.0
ŚWIĘTOCHŁOWICKI,12.658623467120401,0.0,0.9737402667015693,0.0,2.9212208001047077,0.0,12.658623467120401,0.9737402667015693,29.21220800104708,0.9737402667015693,13.63236373382197,0.9737402667015693,33.107169067853356,5.8424416002094155,751.7274858936115,54.52945493528788
CHORZÓW,5.3413765328796,0.0,1.0262597332984307,0.0,6.078779199895292,0.0,13.3413765328796,1.0262597332984307,40.787791998952926,1.0262597332984307,31.36763626617803,2.026259733298431,84.89283093214665,0.15755839979058456,732.2725141063886,48.47054506471212
BORSZCZOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9594402386017946,0.0,13.810721113475042,0.9864800795339316,26.634962147416154,0.9864800795339316,447.8619561084049,8.878320715805383
BRODZKI,0.0,0.0,0.0,0.0,0.0,1.0,2.05041826497793,0.0,12.30250958986758,1.05041826497793,34.70585570969102,3.0,53.80669223964688,2.1512547949337897,526.1926283574741,13.0
BRZEŻAŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.9354851286430995,0.0,10.420313557510632,0.0,18.089876218707623,0.0,16.987277621217547,0.0,235.1312545167887,9.466260265662312
BUCZACKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,15.0,0.0,42.0,2.0,416.0,24.0
CZORTKOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.004416415183429278,0.0,6.143637263760567,0.0,9.535342668222968,0.01351992046606843,22.065498261965562,1.0135199204660685,357.2394195851473,12.315085027750216
KAMIONECKI,0.0,0.0,0.0,0.0,0.9871708753244078,0.0,1.9822075201116374,0.0,7.9602931582404315,0.0,11.38588618190145,1.9743417506488157,10.029024142455862,2.9693783954232886,263.01213715264345,22.736393210299912
PODHAJECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.818341177715163,0.0,16.55882857445111,0.0,7.792389917388758,0.0,213.31667398851724,5.844292438041569
PRZEMYŚLAŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,25.0,0.0,37.0,0.0,344.0,10.0
RADZIECHOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,17.0,0.0,15.0,1.0,183.0,2.0
SKAŁACKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.746417096186011,0.0,14.577361826976688,0.9718241217984458,24.295603044961144,0.0,281.82899532154926,6.802768852589121
TARNOPOLSKI,0.0,0.0,0.0,0.0,0.0,0.0,2.033583310301455,0.0,15.477676877010063,0.9845342194722772,15.00926162839299,0.0,48.41891021909351,0.0,478.6662563771247,18.366764664069994
TREMBOWELSKI,0.0,0.0,0.0,0.0,0.0,0.0,1.0265151458720163,0.0,8.50091842190537,0.015465780527722833,17.817480700508003,0.028175878201554157,42.51908205606382,0.05068013164297348,392.84155337661804,9.149805718444085
ZALESZCZYCKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.932253819105072,0.0,11.729015276420288,0.0,22.480612613138884,0.0,279.54153075468355,6.841925577911835
ZBARASKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0,21.0,0.0,273.0,9.0
ZBOROWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.9495817350220701,0.0,5.697490410132421,0.9495817350220701,13.294144290308981,0.0,15.193307760353122,2.8487452050662103,323.8073716425259,0.0
ZŁOCZOWSKI,0.0,0.0,0.0,0.0,0.012829124675592152,0.0,1.0256582493511843,0.0,10.102632997404736,0.0,12.141120371431514,0.025658249351184305,41.12829124675592,0.03848737402677646,392.36123066500517,0.2950698675386195
KOPYCZYNIECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9493198683570264,0.0,4.746599341785132,0.0,4.746599341785132,0.9493198683570264,131.95546170162666,13.29047815699837
BŁOŃSKI,3.0,0.0,0.0,0.0,2.0,0.0,13.0,1.0,16.0,1.0,30.0,1.0,39.0,1.0,795.0,41.0
CIECHANOWSKI,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,16.0,3.0,530.0,13.0
GOSTYNIŃSKI,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,12.0,0.0,18.0,2.0,35.0,2.0,615.0,41.0
GRÓJECKI,0.0,0.0,1.0,0.0,0.0012182728586617735,0.0,6.012182728586618,0.0,14.01624363811549,0.0008121819057745156,50.02111672955014,2.001624363811549,127.0572588243571,9.002842636670211,1107.4783751425011,34.03695427671274
KUTNOWSKI,2.0,0.0,2.0,0.0,6.0,0.0,10.0,0.0,7.0,1.0,21.0,1.0,48.0,2.0,649.0,26.0
ŁOWICKI,0.0,0.0,0.9999999999997159,0.0,0.0,0.0,4.99999999999858,0.9999999999997159,7.999999999997727,1.9999999999994318,36.99999999998949,0.0,66.99999999998097,0.0,678.9999999998071,24.999999999992898
MAKOWSKI (MAKÓW MAZOWIECKI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,16.0,1.0,334.0,7.0
MIŃSKI,0.0,0.0,0.0,0.0,1.0,0.0,2.0000000001278253,0.0,3.0000000001278253,0.0,16.00000000044739,1.0,41.000000000990646,2.0,612.0000000138051,28.000000001693685
MŁAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,13.0,0.0,80.0,1.0,646.0,71.0
PŁOCKI,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,9.0,1.0,29.0,1.0,113.0,6.0,963.0,69.0
PŁOŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,20.0,1.0,60.0,1.0,421.0,22.0
PRZASNYCKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,18.0,1.0,257.0,14.0
PUŁTUSKI,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,23.0,0.0,12.0,0.0,36.0,1.0,956.0,18.0
RADZYMIŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,16.0,0.0,20.0,3.0,414.0,18.0
RAWSKI (RAWA MAZOWIECKA),0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,18.0,0.0,52.0,3.0,659.0,59.0
SIERPECKI,0.0,0.0,0.011972618189224323,0.0,0.0,0.0,1.0239452363784487,0.0,7.03591785460018,0.02394523637194721,15.20353450924282,0.023945236404454374,52.92189160054427,4.023945236391452,654.9498184766372,46.67046661850554
SKIERNIEWICKI,0.0,0.0,2.840113628550798e-13,0.0,0.0,0.0,2.00000000000142,2.840113628550798e-13,8.000000000002272,5.680227257101596e-13,23.00000000001051,2.0,79.00000000001903,2.0,587.0000000001928,23.000000000007102
SOCHACZEWSKI,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,15.0,0.0,8.0,0.0,476.0,19.0
WARSZAWSKI,2.0,0.0,0.0,0.0,9.0,0.0,22.0,0.0,36.0,5.0,36.0,3.0,37.0,7.0,1292.0,77.0
DZIAŁDOWSKI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,20.0,1.0,21.0,1.0,198.0,21.0
DUBIEŃSKI,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,17.0,4.0,75.0,2.0,142.0,6.0,612.0,99.0
HOROCHOWSKI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,20.0,2.0,31.0,2.0,362.0,28.0
KOWELSKI,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,6.0,3.0,17.0,1.0,43.0,18.0,536.0,95.0
KRZEMIENIECKI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,28.0,1.0,114.0,3.0,494.0,96.0
LUBOMELSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9.0,0.0,26.0,7.0,245.0,30.0
ŁUCKI,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,11.0,0.0,25.0,0.0,78.0,5.0,817.0,91.0
RÓWIEŃSKI,1.0,0.0,1.0,0.0,4.0,0.0,5.0,1.0,8.0,1.0,46.0,6.0,107.0,14.0,1106.0,149.0
WŁODZIMIERSKI,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,10.0,0.0,20.0,0.0,46.0,2.0,431.0,77.0
KOSTOPOLSKI,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,18.0,2.0,51.0,11.0,371.0,69.0
ZDOŁBUNOWSKI,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,27.0,0.0,41.0,5.0,430.0,100.0
SARNEŃSKI,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,23.0,2.0,24.0,6.0,57.0,21.0,660.0,48.0
OSZMIAŃSKI,0.0,0.0,0.0,0.0,0.0031372978220910452,0.0,0.9378528549641967,0.0,2.735126119340314,0.012549191288364181,4.607694531446617,3.6102330178626896,48.821284133431725,9.927356474666873,348.5586681488945,42.49474878316126
ŚWIĘCIAŃSKI,0.0,0.0,0.0,0.0,0.06589117754906802,0.0,0.7963840396385793,0.0,5.833213184224823,0.2749445282957983,20.501692018050008,3.852227892543449,53.39484117287686,4.911456670458085,517.9510938879702,53.75111218699721
WILNO (MIASTO),0.0,0.0,0.0,0.0,2.0,0.0,28.0,0.0,52.0,0.0,65.0,6.0,233.0,17.0,3251.0,195.0
DZIŚNIEŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,1.0664920169246395,0.0,6.398952101547836,0.0,16.835404291441282,2.7159170886890363,35.6050444312221,4.8058698270056235,596.2275527087272,59.09449180694315
WILEJSKI,0.0,0.0,0.0,0.0,0.6778997456617015,0.0,0.8000907980478258,0.6776906171495705,3.9820860515089835,0.0008365140485240485,25.86025407315982,2.4724827215628515,48.40371100367717,4.621993461040268,511.7216493797829,47.06552045935306
WILEŃSKO-TROCKI,0.0,0.0,0.0,0.0,1.1031681422301087,0.0,11.437656321970417,0.0862028730566994,11.747042643568573,3.809252457523539,33.72633442427649,3.35875065009058,69.23154637322524,8.256191107746343,664.3580519102082,65.59721393120465
POSTAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,1.3965503991624346,0.0,9.03001161375733,0.0,15.591190287695701,3.2578930974553835,38.34887598908489,2.6525763577002692,987.8254223906496,52.40733844053534
MOŁODECZAŃSKI,0.0,0.0,0.0,0.0,0.32230938285042965,0.0,0.5627806692443673,0.32230938285042965,2.4239464424742705,0.15057551689284232,17.801114689950904,1.8903817953392512,41.562260375236974,4.416693905189222,317.4949939395878,42.256857191373825
