District,Pszenica,Żyto,Jęczmień,Owies,Gryka,Proso,Kukurydza,Mieszanki zbóż na ziarno (jęczmień i owies),Mieszanki zbóż na ziarno (inne),Groch,"Fasola, Bób, Soczewica","Peluszka, wyka, bobik",Łubin,Seradela,Koniczyna,Pozostałe pastawne oraz mieszanki,Ziemniaki,Buraki Cukrowe,Len,Konopie,Rzepak i rzepik ozimy i jary,Chmiel,Cykoria
AUGUSTOWSKI,1564.0,14500.0,3181.0,11125.0,774.0,0.0,0.0,61.0,90.0,1533.0,158.0,370.0,1481.0,121.0,960.0,404.0,6913.0,0.0,565.0,37.0,3.0,0.0,0.0
BIAŁOSTOCKI,3055.0,27591.0,5185.0,10128.0,798.0,21.0,1.0,328.0,169.0,3442.0,165.0,1490.0,4545.0,2181.0,2253.0,884.0,15525.0,0.0,1496.0,162.0,175.0,1.0,0.0
BIELSKI (BIELSK PODLASKI),6737.0,51043.0,6117.0,15366.0,1885.0,69.0,0.0,349.0,451.0,4915.0,97.0,3130.0,4646.0,2902.0,1404.0,727.0,17908.0,0.0,2147.0,120.0,126.0,1.0,0.0
GRODZIEŃSKI,3879.289978824067,47128.359059350994,9802.976698471977,14006.947461292837,2279.715841151794,8.936168366884209,5.957445577922806,245.24817629115552,155.88649262231343,3353.0489527742193,166.80847618183856,590.7800198106783,7180.707736589622,2296.595270289242,3137.588004372678,498.43961335287474,17054.180874400354,0.0,1207.3756371256886,147.9432318517497,35.744673467536835,0.0,0.0
ŁOMŻYŃSKI,6519.500580193614,43881.20653864487,3906.223623730675,14832.552974276385,1907.111892597519,210.6948281911367,1.0,274.8864927588499,326.68785508683715,3637.1459507972013,8.0,1678.0420000901604,3550.99092785898,2839.140592336533,1744.7582319872852,764.7723396602473,18945.659054156833,0.0,1038.6516978504346,763.7517432760749,200.70196275979936,0.0,0.0
OSTROŁĘCKI,4010.499419806386,33031.79346135513,3076.776376269325,6535.447025723615,2154.888107402481,649.3051718088633,0.0,170.11350724115013,223.31214491316283,3009.8540492027987,11.0,979.9579999098396,2710.00907214102,3100.859407663467,1297.2417680127148,376.2276603397527,17164.340945843167,229.0,1292.3483021495654,90.24825672392511,108.29803724020063,0.0,0.0
OSTROWSKI (OSTRÓW MAZOWIECKA),3267.0,25036.0,1996.0,4614.0,1445.0,104.0,0.0,324.0,281.0,1131.0,64.0,959.0,1882.0,2840.0,1666.0,180.0,8762.0,272.0,536.0,19.0,100.0,0.0,0.0
SOKÓLSKI,1094.0,33028.0,3708.0,13716.0,1116.0,10.0,4.0,108.0,98.0,2406.0,243.0,805.0,4351.0,1760.0,1406.0,562.0,10433.0,0.0,1217.0,112.0,98.0,0.0,0.0
SUWALSKI,1645.0,25735.0,4122.0,21684.0,750.0,1.0,0.0,151.0,142.0,3182.0,898.0,487.0,1256.0,516.0,2590.0,46.0,10046.0,0.0,1146.0,109.0,2.0,0.0,0.0
SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),3134.0,18922.0,2646.0,8392.0,1315.0,63.0,0.0,475.0,219.0,2887.0,1.0,459.0,1714.0,878.0,824.0,120.0,8940.0,0.0,351.0,15.0,98.0,0.0,0.0
WOŁKOWYSKI,3927.0,57181.0,12480.0,20669.0,2910.0,3.0,0.0,193.0,361.0,2956.0,77.0,944.0,7096.0,3028.0,2655.0,310.0,21644.0,0.0,1512.0,288.0,21.0,0.0,0.0
WYSOKOMAZOWIECKI,6182.0,28494.0,3117.0,9191.0,47.0,17.0,0.0,502.0,544.0,1913.0,40.0,1996.0,2062.0,841.0,2689.0,613.0,9422.0,115.0,786.0,30.0,105.0,0.0,0.0
BIAŁYSTOK (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BĘDZIŃSKI,334.0,9074.0,1014.0,1218.0,2.0,0.0,0.0,84.0,55.0,1.0,0.0,31.0,549.0,74.0,183.0,123.0,6613.0,0.0,0.0,0.0,10.0,0.0,0.0
CZĘSTOCHOWSKI,978.0,41441.0,2345.0,6866.0,71.0,52.0,1.0,177.0,339.0,67.0,6.0,392.0,6901.0,3827.0,1133.0,268.0,20357.0,47.0,15.0,0.0,88.0,10.0,0.0
IŁŻECKI,3943.8739868091866,33621.57282108358,12119.655528468382,17733.197673368497,1891.6348850134113,434.0497372230007,0.0,428.575023367829,227.22607756341995,474.2535510213914,152.4226667490025,654.7106208778708,4621.765667440317,1982.3334163720865,3922.1495066323046,121.9141397129589,15038.739768445363,252.20150391522213,217.5972871328583,68.17201553738474,465.96097712618604,22.191674455942994,0.0
JĘDRZEJOWSKI,11026.643570619593,20217.44509057352,7154.363526314891,7804.177184577843,6.005090258622898,300.0830103713888,3.032890901871037,232.07948634618833,175.0775285544103,321.03915583556073,42.02427661804767,2421.797212812017,4161.171502559756,2261.138611657885,4667.571795319853,791.6977569896927,12689.750777528587,0.5928193503898793,11.01644545093552,2.010180517245797,137.0512941445846,1.0,0.0011746750668227461
KIELECKI,4177.0,27813.0,6508.0,6400.0,143.0,105.0,0.0,49.0,31.0,166.0,5.0,129.0,2107.0,619.0,1377.0,61.0,21863.0,0.0,213.0,23.0,10.0,0.0,0.0
KONECKI,903.3877581383042,25337.736107116612,2715.060568713846,4854.662388546006,110.00807638423903,126.72648406369056,0.03231387284982344,49.29544112319839,91.0923253509995,46.747835343095915,3.0738602807995963,136.15695309669914,2893.264832301012,1418.256190345183,320.5100933963254,45.28620858809844,17979.825080717543,0.0,143.42181040539222,2.0230813377498738,17.595498513946747,0.027697605299848667,0.0
KOZIENICKI,3014.0,34337.0,7925.0,11811.0,2892.0,620.0,0.0,179.0,96.0,141.0,59.0,382.0,5029.0,4463.0,1791.0,63.0,11719.0,978.0,207.0,32.0,121.0,35.0,0.0
MIECHOWSKI,16960.356429380405,19006.554909426475,11139.636473685108,13216.822815422156,12.9949097413771,211.91698962861116,83.96710909812896,202.92051365381164,197.92247144558968,99.96084416443924,61.97572338195233,2035.2027871879827,437.82849744024384,353.8613883421149,9118.428204680147,1781.3022430103072,12128.249222471411,1513.40718064961,41.98355454906448,25.9898194827542,130.9487058554154,0.0,2.998825324933177
OLKUSKI,3513.0,22085.0,7507.0,8554.0,172.0,0.0,1.0,276.0,117.0,48.0,3.0,725.0,2699.0,332.0,3444.0,127.0,15945.0,0.0,6.0,5.0,18.0,0.0,0.0
OPATOWSKI,10913.0,23015.0,11788.0,19220.0,239.0,503.0,0.0,218.0,184.0,470.0,40.0,1704.0,3034.0,1496.0,7226.0,1106.0,14972.0,1386.0,120.0,35.0,426.0,16.0,0.0
OPOCZYŃSKI,1808.6122418616958,38971.263892883384,4109.939431286154,9630.337611453993,432.991923615761,372.2735159363094,6.967686127150176,63.70455887680161,19.907674649000505,161.25216465690409,15.926139719200403,33.84304690330086,5447.735167698988,2642.743809654817,972.4899066036746,61.71379141190156,16134.174919282459,0.0,306.57818959460775,4.976918662250126,128.40450148605325,5.972302394700151,0.0
PIŃCZOWSKI,11609.999999608819,18930.99999936215,9682.999999673748,7570.999999744908,71.99999999757408,1077.9999999636786,6.999999999764146,186.99999999369933,211.999999992857,179.9999999939352,85.99999999710236,1948.9999999343315,461.99999998443366,123.99999999582202,5282.999999821998,1079.9999999636111,10509.999999645883,2997.9999998989874,2.99999999989892,7.999999999730453,125.99999999575464,10.999999999629372,43.99999999851749
RADOMSKI,2359.528427040412,46811.6376510352,9271.11066138023,14744.122790988868,1318.4451061691045,804.7398277654386,0.0,114.26524253465573,44.92479621020652,646.5264150251461,83.9898363929948,737.3526334501288,8696.854570693242,5630.2489163443615,2811.7062671561866,181.6524368499655,16838.98557079089,40.04166618735799,317.4034514851548,34.18191015993975,389.6737758233131,38.08841417821858,0.0
SANDOMIERSKI,8847.0,16122.0,8938.0,10399.0,74.0,1021.0,4.0,157.0,99.0,315.0,102.0,1387.0,1836.0,591.0,4396.0,293.0,11151.0,1125.0,36.0,45.0,155.0,16.0,0.0
STOPNICKI,9396.000000391181,26993.00000063785,9263.000000326254,10416.000000255093,43.00000000242592,1722.0000000363216,1.0000000002358538,299.00000000630064,205.000000007143,519.0000000060649,152.00000000289762,1202.0000000656685,3213.0000000155665,870.000000004178,4324.000000178002,271.0000000363889,15328.000000354117,330.00000010101274,2.00000000010108,4.000000000269547,78.00000000424536,3.7062722725710084e-10,1.4825089090284034e-09
WŁOSZCZOWSKI,6356.0,18607.0,3430.0,5272.0,22.0,129.0,3.0,185.0,124.0,136.0,11.0,1192.0,4016.0,1964.0,2087.0,410.0,11715.0,0.0,96.0,6.0,29.0,19.0,0.0
ZAWIERCIAŃSKI,998.0,17751.0,2454.0,3078.0,56.0,5.0,1.0,63.0,79.0,71.0,14.0,177.0,2069.0,137.0,412.0,123.0,11069.0,0.0,1.0,0.0,0.0,0.0,0.0
CZĘSTOCHOWA (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOSNOWIEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RADOM (MIASTO),43.6164704082259,865.3247763274354,171.37878873563264,272.5487805268983,24.371786031086494,14.875816066381681,0.0,2.112221456027496,0.830446042540725,11.951201742651302,1.5525730360543988,13.630147002570594,160.76352193098165,104.07655294015824,51.97509035814667,3.3578905198385836,311.2728405540691,0.7401801683515157,5.8672818222986,0.6318611193244646,7.203216760298897,0.704073818675832,0.0
BIALSKI (BIAŁA KRAKOWSKA),1073.8824891542458,7129.711343551333,611.9954002923173,7556.944369186265,2.0,0.9497497614648739,0.0,129.96236295397614,53.59799809171899,4.949749761464874,19.34674689904336,38.07287297245143,13.871872018310924,1.0,4508.895304878267,161.14834959600907,6411.843868709195,0.0,0.0,0.0,48.0,0.0,0.0
BOCHEŃSKI,7585.0,10292.0,3272.0,5794.0,110.0,80.0,5.0,55.0,24.0,59.0,52.0,59.0,69.0,3.0,3793.0,59.0,7308.0,0.0,2.0,1.0,35.0,10.0,76.0
BRZESKI (BRZESKO),7611.0,13401.0,4225.0,7247.0,7.0,337.0,31.0,113.0,8.0,24.0,46.0,90.0,92.0,29.0,4444.0,49.0,8637.0,35.0,3.0,11.0,6.0,0.0,0.0
CHRZANOWSKI,979.0,8993.0,867.0,3588.0,6.0,20.0,0.0,48.0,27.0,3.0,2.0,26.0,155.0,6.0,946.0,50.0,6604.0,0.0,0.0,0.0,5.0,0.0,0.0
DĄBROWSKI,6834.0,9926.0,3329.0,4735.0,24.0,403.0,142.0,211.0,75.0,41.0,146.0,227.0,560.0,17.0,3418.0,256.0,5529.0,107.0,3.0,12.0,19.0,0.0,0.0
GORLICKI,5341.644869636383,7072.100702153579,3137.768988774188,10883.9625916469,2.0,1.2871430215816344,0.0,132.38715453229605,68.0500057553572,65.03000345321432,111.77286388484701,62.20857899275518,35.1000115107144,0.0,4314.892008053679,84.03000345321432,6196.944904168527,0.0,124.2385824459695,1.2871430215816344,0.28714302158163435,0.0,0.0
JASIELSKI,7989.503549318585,11532.640410793065,4006.70174250552,7975.956744945672,49.835700450152814,46.83860553044888,1.0,203.53550675229224,34.34280180061126,77.6601032796848,227.44480308676216,155.06520334399235,216.15622971008585,19.583602315071623,4096.9683660420815,146.41930276522444,7646.010650669044,6.0,24.05100064307545,8.025500321537725,0.40510006430754514,0.0,0.0
KRAKOWSKI,7699.9137126163205,13899.814287494142,2620.3112490868257,8077.90855793518,4.8035580696677505,21.223127452840377,5.0,90.08005656752438,99.66048718435175,43.43735973151138,12.812453243837126,228.16011313504876,164.88361463719212,22.6071161393355,4530.35564294857,359.14232278671,8551.72250737623,849.0,1.0,27.071161393355002,13.607116139335501,0.0,30.0
KRAKÓW (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMANOWSKI,4285.0,5185.0,3919.0,10650.0,0.0,2.0,0.0,203.0,146.0,36.0,4.0,49.0,250.0,0.0,4870.0,85.0,5833.0,0.0,86.0,15.0,0.0,0.0,0.0
MIELECKI,5982.0,11917.0,3286.0,7123.0,64.0,202.0,10.0,308.0,177.0,51.0,35.0,351.0,1335.0,173.0,3240.0,258.0,7708.0,22.0,8.0,4.0,1.0,0.0,0.0
MYŚLENICKI,5328.060759561949,8893.972220273328,2839.8094569613845,12200.703485714297,1.19644193033225,7.776872547159625,0.0,159.10634346915398,26.281047916942335,21.284796986904464,6.309058537845992,67.83988686495124,335.5805336718423,2.3928838606645,5527.249686088142,78.4005152933229,7996.9065209016935,0.0,29.624376438559786,23.942339915720904,8.3928838606645,0.0,0.0
NOWOSĄDECKI,5823.716562618064,9099.090882111837,6187.624510257574,16392.17185226628,2.0,2.526250792063662,0.0,600.36380623652,40.41877772222817,127.0512666333369,106.57628247461014,139.20753643492844,75.83755544445634,1.0,7065.507791232345,107.0512666333369,8996.229228951433,0.0,250.25880306826537,25.526250792063664,1.5262507920636619,0.0,0.0
NOWOTARSKI,103.72489203797898,3039.230704300668,5753.15642677239,26592.657332969393,0.0,0.0,0.0,477.55574803312896,27.892140284435506,156.2505088465975,26.672781815329337,0.0,252.90634396787155,0.0,5968.755826706166,15.020787854611726,10162.225773301858,0.0,241.08431800555908,2.963642423925482,0.0,0.0,0.0
TARNOWSKI,7935.638567745553,12794.808415734584,4095.606500968238,8672.86555608682,54.0,94.18660618635471,10.0,118.24903923118396,71.53121652241462,42.91872991344878,75.65085364054285,112.58388457231636,304.0624330448293,26.0,5374.600200713976,140.91872991344877,8128.825866880041,131.0,18.502614485765143,1.1866061863547037,0.18660618635470366,9.0,0.0
WADOWICKI,4412.237419383819,13179.489224319212,2152.137096571795,15854.504473032097,0.0,2.050250238535126,0.0,167.26953870623075,31.056741700101405,18.997881228914604,15.858959503944183,40.92712702754857,303.5815450650541,1.0,7628.0261949925025,209.51415966817484,12042.69889886629,0.0,23.118923531673918,0.022856266998616027,5.0,0.0,13.0
ŻYWIECKI,996.1807272456867,4730.782220061317,3005.590370315288,14483.281781162766,0.0,0.0,0.0,147.0259502699858,93.51158482245,2.0797034446071465,3.0,2.0,138.17609063972895,0.0,6974.717344386353,38.773864801171456,9662.602430844734,0.0,79.1723820242072,0.0,0.0,0.0,0.0
DĘBICKI,9199.496450681414,17143.359589206935,4896.29825749448,9256.043255054328,43.164299549847186,191.1613944695511,1.0,139.46449324770776,220.65719819938874,54.339896720315195,101.55519691323784,128.93479665600765,809.8437702899141,47.41639768492837,4534.0316339579185,227.58069723477556,10115.989349330956,184.0,25.94899935692455,11.974499678462275,6.594899935692455,0.0,0.0
BIALSKI (BIAŁA PODLASKA),5060.4764755331835,32136.516698938944,4024.210677126463,12734.636788354084,1155.7235010912002,686.1502888501992,3.999999999969232,246.91706307974965,329.81055741459437,1078.3957453008616,33.359690850443286,1078.9531175318064,3904.7757780908332,4251.708936215917,2974.578351750178,2052.1120277258365,14268.732338489144,91.78660612160041,567.351962113833,152.98815186763022,251.8933668173254,0.0,0.0
BIŁGORAJSKI,4111.0,16614.0,4578.0,9735.0,5509.0,907.0,0.0,47.0,20.0,150.0,2.0,106.0,1845.0,508.0,1473.0,48.0,8632.0,19.0,733.0,806.0,25.0,0.0,0.0
CHEŁMSKI,13926.0,29179.0,9453.0,9122.0,1869.0,692.0,8.0,595.0,224.0,636.0,93.0,1375.0,1099.0,266.0,2743.0,226.0,13989.0,671.0,260.0,170.0,273.0,56.0,0.0
GARWOLIŃSKI,4361.0,34216.0,7750.0,11856.0,2767.0,785.0,11.0,298.0,239.0,268.0,15.0,317.0,3814.0,3901.0,5430.0,584.0,16125.0,259.0,438.0,55.0,256.0,11.0,0.0
HRUBIESZOWSKI,16929.828572482344,17633.21471678082,9282.48679813992,12757.922555888026,2148.605781007355,779.8721615017295,1.0062095403869473,224.69291193852533,104.78611683538627,372.26084954408907,262.16248608129047,2555.0973942280093,354.22768564842517,21.23474430759175,3987.1221686095173,1836.0763481360125,9376.593201328371,3062.4434362922884,307.2134381081485,260.42172110188454,704.8099791954909,15.04456919363907,0.0
JANOWSKI,7587.0,24271.0,10323.0,14569.0,4547.0,1080.0,2.0,1634.0,170.0,245.0,29.0,675.0,4844.0,1342.0,3944.0,178.0,11063.0,1304.0,333.0,227.0,390.0,69.0,0.0
KRASNOSTAWSKI,18692.0,18084.0,8905.0,10694.0,2831.0,837.0,6.0,1042.0,302.0,237.0,75.0,1560.0,2742.0,86.0,6863.0,539.0,11253.0,1798.0,388.0,306.0,499.0,78.0,0.0
LUBARTOWSKI,4285.0,29358.0,3089.0,8584.0,6054.0,553.0,0.0,107.0,22.0,37.0,9.0,181.0,1371.0,1848.0,2532.0,32.0,11193.0,671.0,270.0,43.0,212.0,67.0,0.0
LUBELSKI,20457.0,28781.0,12724.0,17710.0,3229.0,410.0,4.0,1211.0,193.0,69.0,35.0,1042.0,4127.0,735.0,8888.0,378.0,15789.0,4585.0,203.0,110.0,563.0,81.0,0.0
ŁUKOWSKI,2704.0,36057.0,2472.0,11815.0,3142.0,401.0,1.0,246.0,139.0,451.0,17.0,906.0,1827.0,6587.0,3867.0,284.0,14907.0,25.0,693.0,44.0,164.0,28.0,0.0
PUŁAWSKI,5585.0,24121.0,10399.0,9459.0,3456.0,1083.0,1.0,584.0,212.0,171.0,17.0,899.0,2977.0,1520.0,4791.0,301.0,12683.0,2028.0,116.0,75.0,353.0,203.0,0.0
RADZYŃSKI,6500.0,25237.0,2121.0,12045.0,1831.0,601.0,0.0,101.0,119.0,394.0,36.0,1080.0,2145.0,3333.0,3867.0,187.0,11184.0,229.0,450.0,89.0,232.0,4.0,0.0
SIEDLECKI,5179.523524439459,36763.48330087135,2944.78932284894,12518.363211571326,392.27649890087577,221.8497111450098,0.0,498.08293691870887,916.1894425843672,871.6042546934502,15.640309149337774,1986.0468824628213,2324.224221884867,8871.291063758992,3866.421648233756,1767.8879722656152,17322.26766142814,153.213393877933,1065.648037882782,21.011848131244122,136.10663318119708,3.0,0.0
SOKOŁOWSKI,4422.0,22439.0,2551.0,6480.0,194.0,96.0,2.0,589.0,407.0,554.0,16.0,2420.0,1564.0,4232.0,2755.0,287.0,12608.0,729.0,603.0,9.0,32.0,0.0,0.0
TOMASZOWSKI,12498.474297991863,16423.40049715359,9231.362535566548,9712.495401282711,2066.2760000673393,910.3592811890886,3.992803864864424,507.08609083778185,493.11127731075635,348.372137209421,233.5790260945688,898.3808695944954,874.4240464053089,141.74453720268704,3358.9462513171966,493.11127731075635,9896.164379066475,2476.536597182159,286.4836773040224,376.32176426347195,280.4944715067258,32.940631885131495,0.0
WĘGROWSKI,2795.0,21680.0,2008.0,5974.0,506.0,305.0,1.0,356.0,119.0,253.0,16.0,1917.0,2198.0,3864.0,2369.0,133.0,12205.0,5.0,551.0,12.0,9.0,3.0,0.0
WŁODAWSKI,4889.0,34454.0,3724.0,10284.0,5289.0,870.0,1.0,34.0,44.0,585.0,23.0,343.0,2800.0,997.0,1574.0,111.0,12342.0,38.0,601.0,206.0,347.0,23.0,0.0
ZAMOJSKI,13191.697129525794,16715.384786065588,8860.150666293532,10112.582042829263,1999.118218925306,694.7685573091818,1.0009865947486287,419.22099722369285,96.1026058538574,290.36701324648993,59.25848782414075,1331.5217361774953,809.348267946266,403.0207184897212,4254.931580073286,294.81237455323117,10880.242419605154,1937.0199665255527,269.30288458782906,218.25651463464348,171.69554929778332,31.01479892122943,0.0
LUBLIN (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BÓBRECKI,7798.0,5859.0,4060.0,7170.0,836.0,531.0,645.0,241.0,69.0,217.0,180.0,372.0,97.0,2.0,2213.0,339.0,6996.0,940.0,252.0,278.0,18.0,2.0,0.0
BRZOZOWSKI,4987.0,9684.0,3485.0,5985.0,22.0,38.0,0.0,101.0,42.0,46.0,53.0,269.0,51.0,10.0,3608.0,75.0,6042.0,69.0,36.0,63.0,0.0,0.0,0.0
DOBROMILSKI,4965.377228927062,7852.605193439487,2380.634447665413,11521.695822978096,21.416473466697855,37.98440332348339,5.304008767901826,145.44315644465235,53.60021919754531,42.59242085928698,106.78506091611929,121.23272773585043,241.73717489884282,3.9521139827235596,2849.5654850329875,71.16814905433081,6212.743245128511,32.000000000000014,156.48994647420227,107.42536779268269,2.000000000000001,0.0,0.0
DROHOBYCKI,4097.165745921265,10089.09256432533,2964.851908606007,10160.949557678126,40.0430571477639,329.1460002727576,161.89857577104527,37.13311173968826,40.24196530927679,24.34141939003324,406.67692833547164,294.7313551202659,30.0692854660619,32.71103724656275,2805.0749097980583,51.68283878006648,8063.307519785028,6.664039802402298,675.0485163401994,185.58141455111175,8.4052456636596,0.0,0.0
GRÓDECKI,4920.000003540903,8951.000016036942,3180.0000033986116,6248.000008590707,1258.000001497641,427.0000008445345,4.000000005118391,87.00000010441518,66.00000014024391,124.00000008906,337.00000007882323,147.0000000941784,740.0000018293129,48.00000049853127,2025.0000010605306,73.00000008803632,5758.000007271186,139.00000006244437,418.0000006377515,206.00000036954782,0.0,0.0,15.0
JAROSŁAWSKI,8690.0,17672.0,4136.0,7847.0,758.0,568.0,60.0,476.0,82.0,59.0,30.0,390.0,891.0,260.0,3460.0,283.0,8562.0,1950.0,244.0,198.0,65.0,0.0,0.0
JAWOROWSKI,3343.886892492858,15144.222189775617,3209.4664740632975,8112.643716244846,1414.3226491288196,797.5231885531723,4.833306523466761,98.60072274598048,132.44446951551333,84.10511757888592,74.43289580765493,88.93891717701621,1727.477410337277,470.7766041358489,1001.5303763256699,83.13742081739919,6866.467202567541,58.96558764743262,602.2493706582345,348.9841951166423,0.0,0.0024037389846286645,0.0
KOLBUSZOWSKI,2023.0,14452.0,2974.0,4527.0,513.0,568.0,1.0,25.0,182.0,23.0,29.0,82.0,2708.0,117.0,1061.0,47.0,7188.0,1.0,204.0,106.0,0.0,0.0,0.0
KROŚNIEŃSKI,7183.824771592259,10993.43914940669,3967.37837848265,8810.820461900976,29.320335604104965,38.390161156792246,3.0,378.8131948842574,142.1930403727254,47.8193155012696,181.04522844466788,247.81523508992814,53.28134241641986,8.21355706940331,4479.7830503590785,136.620154511532,7364.8346287007,19.016436285336454,47.427114138806616,49.69406047556076,22.99795979432927,1.2320335604104966,0.0
LESKI,2634.0,6434.0,2072.0,23986.0,25.0,11.0,1.0,51.0,25.0,67.0,568.0,63.0,1019.0,0.0,2748.0,48.0,6801.0,4.0,439.0,187.0,0.0,0.0,0.0
LWOWSKI,11512.0,13117.0,4997.0,11909.0,1736.0,632.0,102.0,302.0,230.0,196.0,292.0,221.0,267.0,4.0,5176.0,350.0,10459.0,172.0,320.0,186.0,3.0,0.0,0.0
LWÓW (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŁAŃCUCKI,5463.0,15870.0,3735.0,5787.0,1271.0,1051.0,159.0,109.0,274.0,43.0,74.0,255.0,1099.0,502.0,2638.0,170.0,6736.0,249.0,536.0,204.0,19.0,55.0,0.0
MOŚCISKI,5623.0,12282.0,3255.0,4948.0,267.0,588.0,131.0,228.0,125.0,55.0,102.0,226.0,658.0,246.0,2150.0,236.0,6149.0,63.0,374.0,163.0,82.0,3.0,7.0
NIŻAŃSKI,2505.0,9888.0,2054.0,2981.0,648.0,851.0,1.0,55.0,38.0,25.0,21.0,28.0,1052.0,69.0,653.0,23.0,5875.0,19.0,281.0,142.0,0.0,0.0,0.0
PRZEMYSKI,9920.0,13276.0,3381.0,6298.0,130.0,136.0,34.0,220.0,102.0,108.0,226.0,594.0,73.0,4.0,4469.0,104.0,7421.0,945.0,114.0,160.0,20.0,0.0,0.0
PRZEWORSKI,5021.0,6673.0,1223.0,3473.0,97.0,212.0,2.0,74.0,203.0,154.0,19.0,260.0,66.0,55.0,1928.0,327.0,3267.0,1246.0,2.0,8.0,47.0,0.0,0.0
RAWSKI (RAWA RUSKA),8078.0,13639.0,6305.0,6900.0,1245.0,819.0,16.0,165.0,187.0,386.0,93.0,808.0,1203.0,161.0,2007.0,273.0,8333.0,537.0,214.0,430.0,77.0,3.0,0.0
RUDECKI,5364.0,6293.0,3608.0,4839.0,583.0,750.0,458.0,138.0,103.0,80.0,405.0,180.0,75.0,0.0,1339.0,228.0,6254.0,161.0,578.0,158.0,15.0,0.0,0.0
RZESZOWSKI,13252.175228407741,21117.560850593312,5895.62162151735,9578.179538099024,93.67966439589503,247.60983884320774,8.0,264.1868051157426,228.8069596272746,123.1806844987304,196.9547715553321,365.18476491007186,521.7186575835801,26.786442930596692,6571.2169496409215,397.379845488468,10852.1653712993,181.98356371466355,70.57288586119338,61.30593952443924,46.00204020567073,3.7679664395895034,0.0
SAMBORSKI,6991.457025151674,14937.302242235182,5554.51364372858,12443.354619343776,144.54046938553824,416.86959640375903,125.7974154610529,359.4237318156594,86.15781549317789,83.06615975067979,501.5380107484091,455.03591714388364,243.19353963509525,45.33684877071369,3341.3596051689547,111.1490121656027,11774.94923508646,141.33596019759767,452.4615371855983,332.99321765620556,8.594754336340399,0.0,0.0
SANOCKI,5379.0,7862.0,4390.0,13892.0,6.0,28.0,2.0,203.0,151.0,106.0,356.0,186.0,279.0,0.0,3607.0,84.0,7008.0,88.0,155.0,94.0,12.0,0.0,0.0
SOKALSKI,12514.781184156876,12064.352243487205,6871.521680788847,7444.975266046709,1230.246445881919,1030.827465541382,22.819087302648498,555.5951691079634,230.17514148758485,847.2826328896442,72.42579883014523,831.4084852008452,185.5291011128378,2.976402691649804,3952.6627745109395,1058.6072239967802,9125.650652598299,1146.9071705157244,418.6806452920724,501.027786427717,12.89774499714915,0.0,0.0
TARNOBRZESKI,2359.0,9112.0,2980.0,3392.0,188.0,729.0,1.0,39.0,78.0,5.0,22.0,284.0,435.0,77.0,1069.0,230.0,6635.0,278.0,94.0,99.0,6.0,14.0,0.0
ŻÓŁKIEWSKI,7777.999999950391,11785.999999924827,3797.999999975776,6223.999999960302,1342.9999999914342,610.9999999961029,52.99999999966196,84.99999999945786,164.9999999989476,185.99999999881368,116.99999999925376,241.9999999984565,363.99999999767834,10.999999999929841,2060.9999999868546,119.99999999923463,6575.999999958058,68.9999999995599,457.9999999970788,320.9999999979526,36.99999999976401,12.999999999917085,0.0
LUBACZOWSKI,4140.113103966239,11867.77779418744,3223.5335225380913,8805.356275164448,1917.6773493735393,640.4768106022932,1.1666934714148485,44.39927714960436,224.55553034424275,110.89488233205407,17.567104113521843,120.0610827288054,1287.52258783341,317.2233953656198,1365.4696226137994,93.86257909456448,6069.532790161273,2.034412290123011,459.750628704014,400.0158045138098,0.0,38.99759626101537,0.0
TURCZAŃSKI,363.0,3787.0,808.0,29931.0,0.0,0.0,0.0,2.0,16.0,62.0,503.0,5.0,135.0,0.0,1454.0,6.0,6407.0,0.0,719.0,123.0,0.0,0.0,0.0
BRZEZIŃSKI,1698.0,33965.0,680.0,7777.0,36.0,4.0,3.0,179.0,151.0,62.0,9.0,254.0,3630.0,4627.0,1708.0,190.0,12881.0,20.0,15.0,0.0,154.0,2.0,0.0
ŁASKI,1747.0,34793.0,1463.0,6492.0,191.0,147.0,7.0,365.0,357.0,161.0,86.0,640.0,4746.0,3790.0,1275.0,241.0,12592.0,78.0,42.0,5.0,80.0,0.0,0.0
