District,Pszenica,Żyto,Jęczmień,Owies,Ziemniaki
KARTUSKI,6400.0,218888.0,14078.0,100645.0,1048123.0
KOŚCIERSKI,9548.0,215146.0,12851.0,61871.0,939866.0
LUBAWSKI,38915.0,287354.0,75470.0,54484.0,1067399.0
SĘPOLEŃSKI,17052.0,197063.0,42920.0,52739.0,800825.0
STAROGARDZKI,43421.0,227196.0,40498.0,43353.0,875274.0
ŚWIECKI,90309.0,391435.0,87883.0,70758.0,1796227.0
TCZEWSKI,147202.0,130808.0,78887.0,54196.0,619039.0
TORUŃ (MIASTO),0.0,0.0,0.0,0.0,0.0
TORUŃSKI,154835.0,218507.0,68700.0,37683.0,993467.0
TUCHOLSKI,23636.0,205659.0,45025.0,35668.0,847453.0
WĄBRZESKI,121023.0,236258.0,79043.0,34515.0,909607.0
MORSKI,12943.0,210847.0,19222.0,84155.0,974447.0
GDYNIA (MIASTO),0.0,0.0,0.0,0.0,0.0
BYDGOSKI,81621.0,337473.0,94809.0,55565.0,1243246.0
BYDGOSZCZ (MIASTO),0.0,0.0,0.0,0.0,0.0
INOWROCŁAWSKI,187864.0,281389.0,142148.0,40349.0,1184845.0
INOWROCŁAW (MIASTO),0.0,0.0,0.0,0.0,0.0
SZUBIŃSKI,57632.0,240186.0,65807.0,37385.0,1123649.0
WYRZYSKI,98903.0,387585.0,108638.0,68130.0,1828745.0
LIPNOWSKI,108985.0,503864.0,101784.0,59726.0,1551943.0
NIESZAWSKI,233480.0,569300.0,141715.0,40633.0,1867608.0
RYPIŃSKI,96187.42970205737,443731.00139319367,113880.03602825936,55730.67249878533,1369344.6935010734
WŁOCŁAWSKI,191586.0,435318.0,124458.0,74401.0,1505631.0
CHODZIESKI,15712.0,233511.0,30555.0,42797.0,1000378.0
CZARNKOWSKI,13850.0,158739.0,15290.0,22390.0,1017797.0
GNIEŹNIEŃSKI,86602.0,391147.0,85227.0,78225.0,1967193.0
GOSTYŃSKI,127019.0,172877.0,67407.0,92915.0,1711461.0
JAROCIŃSKI,138221.0,381228.0,60753.0,118982.0,2408657.0
KĘPIŃSKI,38246.0,360255.0,21349.0,119837.0,2051380.0
KOŚCIAŃSKI,123624.0,313125.0,74679.0,74340.0,2282917.0
KROTOSZYŃSKI,150612.0,260345.0,55732.0,163083.0,1418745.0
LESZCZYŃSKI,71455.0,245209.0,40137.0,64872.0,1455110.0
MIĘDZYCHODZKI,19104.0,149209.0,12655.0,21318.0,975769.0
MOGILEŃSKI,211475.0,454107.0,201646.0,76601.0,2082019.0
NOWOTOMYSKI,88500.0,331326.0,61898.0,63409.0,1984278.0
OBORNICKI,68522.0,303707.0,59021.0,65343.0,1556462.0
OSTROWSKI (OSTRÓW WIELKOPOLSKI),72630.0,388415.0,37669.0,106900.0,2029888.0
POZNAŃ (MIASTO),0.0,0.0,0.0,0.0,0.0
RAWICKI,61824.0,139485.0,27095.0,38895.0,833127.0
SZAMOTULSKI,94208.0,265817.0,55470.0,40133.0,1563929.0
ŚREDZKI,93262.0,297964.0,73942.0,61557.0,1525751.0
ŚREMSKI,83870.0,365637.0,61516.0,72111.0,1552560.0
WĄGROWIECKI,54685.0,309298.0,80759.0,58360.0,1747150.0
WOLSZTYŃSKI,19797.0,186323.0,13478.0,30337.0,1085125.0
WRZESIŃSKI,87654.0,240286.0,62567.0,56448.0,1472267.0
ŻNIŃSKI,85940.0,253873.0,78297.0,41259.0,1141777.0
POZNAŃSKI,78571.0,375366.0,81478.0,74002.0,2308222.0
GNIEZNO (MIASTO),0.0,0.0,0.0,0.0,0.0
KALISKI,149440.72138878633,553957.8699172204,28707.841515766664,183362.05612909558,2298079.0308002513
KOLSKI,120762.0,612955.0,48008.0,84884.0,2467382.0
KONIŃSKI,129677.0,952483.0,71677.0,147357.0,3807483.0
TURECKI,85845.70590461403,523902.21847055084,20188.865886431533,112420.17442404326,1993527.8026881563
DOLIŃSKI,7848.0,33294.0,4742.0,82608.0,641708.0
HORODEŃSKI,146853.0,44409.0,77738.0,42666.0,873375.0
KAŁUSKI,30986.0,30641.0,9850.0,80058.0,693671.0
KOŁOMYJSKI,86235.0,48245.0,30315.0,73468.0,1166072.0
KOSOWSKI (KOSÓW HUCULSKI),10436.0,11311.0,4284.0,7208.0,299842.0
NADWÓRNIAŃSKI,13872.0,35494.0,10817.0,80037.0,1093010.0
ROHATYŃSKI,186717.0,56677.0,78554.0,117183.0,1593539.0
STANISŁAWOWSKI,69686.0,59005.0,12658.0,81778.0,1471092.0
STRYJSKI,24597.0,48174.0,16474.0,100545.0,977695.0
ŚNIATYŃSKI,97700.0,50707.0,28829.0,23713.0,691295.0
TŁUMACKI,101246.0,51532.0,27727.0,71763.0,1169534.0
ŻYDACZOWSKI,54553.0,53888.0,19257.0,64943.0,824112.0
BIELSKI (BIELSKO),9221.0,34110.0,6345.0,52558.0,320701.0
BIELSKO (MIASTO),0.0,0.0,0.0,0.0,0.0
CIESZYŃSKI,22625.0,39962.0,12904.0,77170.0,521143.0
TARNOGÓRSKI,6361.0,34260.0,4741.0,13864.0,239431.0
KATOWICE (MIASTO),0.0,0.0,0.0,0.0,0.0
KATOWICKI,6680.0,51436.0,4963.0,18820.0,319511.0
LUBLINIECKI,22384.0,129154.0,13251.0,58599.0,680770.0
PSZCZYŃSKI,36326.0,232662.0,21498.0,129411.0,1469004.0
RYBNICKI,52738.0,279633.0,21446.0,123924.0,1665343.0
ŚWIĘTOCHŁOWICKI,3274.0,23257.0,2608.0,10685.0,167600.0
CHORZÓW,0.0,0.0,0.0,0.0,0.0
BORSZCZOWSKI,146871.0,66796.0,55595.0,14526.0,798834.0
BRODZKI,70527.0,78266.0,55139.0,74313.0,758595.0
BRZEŻAŃSKI,154158.0,40267.0,129035.0,142191.0,1208381.0
BUCZACKI,111050.0,69176.0,89676.0,60471.0,1285274.0
CZORTKOWSKI,104194.0,49505.0,87464.0,17823.0,952476.0
KAMIONECKI,90622.0,82535.0,31667.0,61251.0,745339.0
PODHAJECKI,136312.0,47961.0,83086.0,70530.0,978730.0
PRZEMYŚLAŃSKI,104880.0,35912.0,48744.0,90154.0,944454.0
RADZIECHOWSKI,104602.0,79193.0,51713.0,69402.0,797450.0
SKAŁACKI,123000.0,32766.0,175658.0,37627.0,976743.0
TARNOPOLSKI,186199.0,74475.0,163306.0,112984.0,1354358.0
TREMBOWELSKI,161718.0,36257.0,109642.0,41866.0,1104275.0
ZALESZCZYCKI,98430.0,48327.0,48987.0,12473.0,777923.0
ZBARASKI,114698.0,32578.0,144390.0,141478.0,695064.0
ZBOROWSKI,86359.0,57678.0,78487.0,95022.0,942616.0
ZŁOCZOWSKI,108934.0,62225.0,82819.0,94832.0,1111329.0
KOPYCZYNIECKI,116568.0,34010.0,120777.0,15597.0,1043049.0
BŁOŃSKI,82824.0,331543.0,28670.0,104877.0,1519427.0
CIECHANOWSKI,151032.0,404547.0,57017.0,67263.0,1140320.0
GOSTYNIŃSKI,76782.0,350591.0,18802.0,83349.0,1337567.0
GRÓJECKI,113650.0,611199.0,35173.0,228915.0,3173969.0
KUTNOWSKI,200099.0,347804.0,55215.0,112435.0,1435083.0
ŁOWICKI,105366.0,529018.0,28664.0,164465.0,1892450.0
MAKOWSKI (MAKÓW MAZOWIECKI),60434.0,260347.0,18508.0,51713.0,1012120.0
MIŃSKI,37390.0,388670.0,47196.0,151795.0,2261981.0
MŁAWSKI,28341.0,508197.0,23960.0,48343.0,1823147.0
PŁOCKI,176536.0,657211.0,97906.0,101871.0,1972698.0
PŁOŃSKI,117723.0,596207.0,71690.0,92051.0,1746197.0
PRZASNYCKI,75137.0,268461.0,19906.0,28221.0,928962.0
PUŁTUSKI,82124.0,442676.0,38235.0,97104.0,1819996.0
RADZYMIŃSKI,21211.0,267919.0,17647.0,60005.0,936691.0
RAWSKI (RAWA MAZOWIECKA),41661.0,445187.0,37844.0,105439.0,2194062.0
SIERPECKI,46841.57029794262,465691.99860680633,32644.96397174064,51162.32750121467,1798489.3064989266
SKIERNIEWICKI,37249.0,379311.0,29773.0,147236.0,1439801.0
SOCHACZEWSKI,60806.0,267936.0,21774.0,80393.0,1018805.0
WARSZAWSKI,40893.0,258103.0,23253.0,107484.0,1874217.0
DZIAŁDOWSKI,9539.0,226477.0,43260.0,25772.0,940117.0
DUBIEŃSKI,496473.0,420284.0,317083.0,369421.0,1726293.0
HOROCHOWSKI,422469.0,239994.0,175189.0,200221.0,1166157.0
KOWELSKI,223661.0,546107.0,93277.0,105423.0,2334706.0
KRZEMIENIECKI,217014.0,489544.0,226543.0,425163.0,1722912.0
LUBOMELSKI,38617.0,206282.0,39834.0,31796.0,728963.0
ŁUCKI,421758.0,552033.0,215353.0,251983.0,2252238.0
RÓWIEŃSKI,369172.0,424954.0,186284.0,263539.0,2282113.0
WŁODZIMIERSKI,404937.0,362887.0,145125.0,231869.0,1599684.0
KOSTOPOLSKI,58158.0,299798.0,42367.0,131500.0,1350928.0
ZDOŁBUNOWSKI,196722.0,165698.0,114583.0,147540.0,896700.0
SARNEŃSKI,9970.0,419519.0,56871.0,101455.0,1870508.0
OSZMIAŃSKI,8490.0,315592.0,95710.0,172503.0,1085093.0
ŚWIĘCIAŃSKI,40250.0,279482.0,45083.0,101560.0,1478486.0
WILNO (MIASTO),0.0,0.0,0.0,0.0,0.0
DZIŚNIEŃSKI,49325.0,408891.0,72752.0,218486.0,1798664.0
WILEJSKI,7083.0,325165.0,83037.0,123910.0,1428545.0
WILEŃSKO-TROCKI,20713.0,562147.0,111293.0,171904.0,2728967.0
POSTAWSKI,31854.0,311951.0,25730.0,77287.0,1096730.0
MOŁODECZAŃSKI,13184.0,206815.0,55125.0,138187.0,726908.0
