District,Konie,Bydło rogate,Trzoda chlewna,Owce,Kozy
KRAKÓW (MIASTO),1678.0,1251.0,966.0,12.0,480.0
LIMANOWSKI,4751.0,41040.0,7768.0,4857.0,1050.0
MIELECKI,10061.0,33844.0,12918.0,66.0,144.0
MYŚLENICKI,7256.0,43069.0,11637.0,1713.0,1916.0
NOWOSĄDECKI,10140.0,64592.0,19442.0,7465.0,1617.0
NOWOTARSKI,12689.0,64148.0,15125.0,30037.0,937.0
TARNOWSKI,9682.0,38078.0,11615.0,337.0,570.0
WADOWICKI,7677.0,49332.0,19249.0,1305.0,2396.0
ŻYWIECKI,4762.0,46321.0,9814.0,3453.0,1990.0
DĘBICKI,14440.0,49015.0,13570.0,215.0,524.0
BIALSKI (BIAŁA PODLASKA),19773.999999880198,3181.9999999807214,32157.999999805168,20352.99999987669,46.99999999971524
BIŁGORAJSKI,16905.0,5166.0,20130.0,1949.0,69.0
CHEŁMSKI,24694.0,3795.0,33807.0,1512.0,66.0
GARWOLIŃSKI,20103.0,46820.0,46419.0,2543.0,231.0
HRUBIESZOWSKI,27458.0,38478.0,30583.0,2393.0,39.0
JANOWSKI,20179.0,50218.0,34854.0,2115.0,130.0
KRASNOSTAWSKI,23702.0,44752.0,32450.0,1160.0,82.0
LUBARTOWSKI,14851.0,30652.0,36157.0,724.0,83.0
LUBELSKI,23447.0,56564.0,48163.0,3948.0,38.0
ŁUKOWSKI,18366.0,38308.0,40107.0,5074.0,99.0
PUŁAWSKI,18667.0,41676.0,42648.0,1533.0,179.0
RADZYŃSKI,17313.0,28777.0,32294.0,5052.0,28.0
SIEDLECKI,22908.0,41883.0,37542.0,12378.0,211.0
SOKOŁOWSKI,14111.0,30448.0,22377.0,4058.0,63.0
TOMASZOWSKI,21223.0,34748.0,22147.0,896.0,122.0
WĘGROWSKI,13085.0,32079.0,18644.0,1125.0,41.0
WŁODAWSKI,21985.0,43289.0,37213.0,6274.0,132.0
ZAMOJSKI,23560.0,39231.0,25539.0,790.0,134.0
LUBLIN (MIASTO),939.0,994.0,1458.0,32.0,107.0
BÓBRECKI,12373.0,27462.0,12048.0,217.0,355.0
BRZOZOWSKI,7592.0,33623.0,7328.0,314.0,911.0
DOBROMILSKI,10059.409224733281,34875.342216374775,7258.844277856368,395.9744590145436,791.6085072750554
DROHOBYCKI,17834.35197649989,47192.97070578228,12945.686389821476,4429.216762847325,1003.9455412804689
GRÓDECKI,11903.0,24898.0,9316.0,748.0,58.0
JAROSŁAWSKI,20513.0,46666.0,15386.0,497.0,360.0
JAWOROWSKI,13938.960948694725,27946.5732048073,10746.159002074495,2126.8518561408578,23.200746547303563
KOLBUSZOWSKI,8104.0,30646.0,5909.0,20.0,38.0
KROŚNIEŃSKI,9052.0,40505.0,10123.0,1758.0,793.0
LESKI,12399.0,46433.0,9936.0,6894.0,885.0
LWOWSKI,20408.0,45537.0,1252.0,115.0,186.0
LWÓW (MIASTO),2149.0,2696.0,604.0,10.0,256.0
ŁAŃCUCKI,11981.0,38209.0,11214.0,821.0,289.0
MOŚCISKI,14037.0,30411.0,15123.0,553.0,75.0
NIŻAŃSKI,7316.0,22363.0,9617.0,302.0,86.0
PRZEMYSKI,15388.0,42631.0,10545.0,543.0,498.0
PRZEWORSKI,7420.0,22942.0,8006.0,174.0,312.0
RAWSKI (RAWA RUSKA),16862.0,33919.0,17567.0,4422.0,76.0
RUDECKI,12770.0,25364.0,10511.0,42.0,20.0
RZESZOWSKI,15708.0,67578.0,21413.0,296.0,901.0
SAMBORSKI,18067.23879876683,44730.68707784295,12999.469332322158,707.8087781381312,262.4459514444756
SANOCKI,12941.0,39933.0,8132.0,3093.0,1260.0
SOKALSKI,22040.2619316668,29633.065198065447,28231.179530298392,22289.28762353483,77.38646998289491
TARNOBRZESKI,10280.0,26375.0,13526.0,262.0,157.0
ŻÓŁKIEWSKI,14634.0,28898.0,16148.0,582.0,96.0
LUBACZOWSKI,14260.039051305275,28834.426795192696,14792.840997925503,3709.148143859142,19.799253452696433
TURCZAŃSKI,12173.0,46422.0,8998.0,15343.0,1280.0
BRZEZIŃSKI,11708.0,32733.0,21837.0,2030.0,348.0
ŁASKI,15570.0,40255.0,22738.0,4157.0,424.0
ŁĘCZYCKI,18633.0,43128.0,30188.0,1523.0,464.0
ŁÓDZKI,10811.0,26844.0,10984.0,1212.0,470.0
ŁÓDŹ (MIASTO),3776.0,1878.0,200.0,33.0,247.0
PIOTRKOWSKI,22003.0,53035.0,34012.0,8812.0,477.0
RADOMSZCZAŃSKI,21136.0,49882.0,27410.0,6189.0,183.0
SIERADZKI,17977.44956113732,49212.07459405015,36407.337886252,1644.2213546187925,1181.099884056482
WIELUŃSKI,20278.0,61713.0,37288.0,6122.0,1919.0
POŁUDNIOWO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
PÓŁNOCNO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
PRASKO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
ŚRÓDMIEJSKO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
BARANOWICKI,24175.0,48352.0,23670.0,24953.0,248.0
LIDZKI,32484.0,67337.0,33930.0,58009.0,83.0
NIEŚWIESKI,20081.0,40645.0,30612.0,35027.0,128.0
NOWOGRÓDZKI,25617.119956796738,51782.231634777636,32039.4397560469,36816.36652048181,73.42201067069212
SŁONIMSKI,22100.0,43569.0,26644.0,52783.0,140.0
STOŁPECKI,15594.880043203264,33585.768365222364,26539.560243953103,29047.633479518194,50.57798932930788
WOŁOŻYŃSKI,19012.0,41604.0,33984.0,33238.0,50.0
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),18663.0,37130.0,13333.0,33314.0,19.0
BRZESKI (BRZEŚĆ N.BUG.),31525.000000119802,68764.00000001928,38428.000000194836,68603.00000012331,302.00000000028473
DROHICKI,15306.0,42109.0,24377.0,38491.0,89.0
KOBRYŃSKI,18606.0,63574.0,28842.0,63549.0,128.0
KOSZYRSKI,12890.0,49668.0,15041.0,59122.0,15.0
ŁUNINIECKI,17409.112080553186,52213.14613444186,22906.349414512504,36476.905668154934,243.48704223539139
PIŃSKI,26016.887919446814,72441.85386555815,31718.650585487496,58840.09433184507,309.51295776460864
PRUŻAŃSKI,18625.0,39459.0,24764.0,46035.0,207.0
STOLIŃSKI,18677.0,57931.0,20392.0,25398.0,102.0
IWACEWICKI,13566.0,32139.0,15700.0,21825.0,68.0
BRODNICKI,10748.077040043225,6587.922104311789,30751.611203728535,8371.03393137728,895.4728733579557
CHEŁMIŃSKI,9720.988006486901,4454.905826790919,27076.466462553206,16335.00160945395,997.1464200635569
CHOJNICKI,8517.705714499507,25359.485530514004,27070.777254001478,11719.046133406353,1759.1590637767931
GRUDZIĄDZ (MIASTO),424.0,280.0,265.0,0.0,104.0
GRUDZIĄDZKI,11361.619063348036,26354.444428401835,29832.289156057355,11340.841043638004,931.053168911478
KARTUSKI,9578.820687702628,25507.98676291324,33516.09211219945,9151.421806701399,993.6779475909608
KOŚCIERSKI,7633.087047654142,21963.832558482416,25887.788932964537,9382.006512264166,1245.0124691684932
LUBAWSKI,10904.0,27944.0,27109.0,4643.0,1556.0
SĘPOLEŃSKI,6186.0,19648.0,24690.0,14428.0,1274.0
STAROGARDZKI,8534.200548516783,20984.938325914907,24835.823933438318,8044.353873970589,2427.2683622748173
ŚWIECKI,14363.500615727748,35412.10946012888,55258.33196513551,8336.415775036094,3521.6790630260475
TCZEWSKI,9554.0,19783.0,18906.0,8260.0,1925.0
TORUŃ (MIASTO),732.774334661688,844.8444521557627,900.0807576264551,227.18578694251522,198.26954483406644
TORUŃSKI,9798.237658851409,23772.24972105332,24255.452779820334,11046.812603603536,1078.5840351023764
TUCHOLSKI,6104.6853858991935,16893.64736204656,21999.185802260716,5459.7558986214035,1811.2030941628882
WĄBRZESKI,10038.303896608739,25321.633467286374,26653.09964021411,4427.125024984716,884.4739577305663
MORSKI,8854.0,24611.0,27511.0,10693.0,744.0
GDYNIA (MIASTO),568.0,300.0,156.0,34.0,0.0
BYDGOSKI,10815.324596779616,30130.974551323914,35739.54999610491,7914.578572763493,1929.1660325124453
BYDGOSZCZ (MIASTO),1485.675403220385,1131.0254486760898,1222.4500038950898,13.421427236507384,1301.833967487555
INOWROCŁAWSKI,10933.0,30501.0,32268.0,9427.0,1947.0
INOWROCŁAW (MIASTO),413.0,224.0,553.0,6.0,204.0
SZUBIŃSKI,9338.0,4256.0,31964.0,5787.0,1482.0
WYRZYSKI,12388.0,6304.0,42083.0,17076.0,2483.0
LIPNOWSKI,16938.0,42447.0,32571.0,4303.0,527.0
NIESZAWSKI,17673.0,38424.0,30329.0,5322.0,1048.0
RYPIŃSKI,14697.895331913815,35616.4110597492,28304.02040691954,3045.100390760848,175.86887396347532
WŁOCŁAWSKI,15986.0,33704.0,25290.0,6710.0,787.0
CHODZIESKI,7738.0,22306.0,30194.0,3670.0,3072.0
CZARNKOWSKI,4746.0,12904.0,18770.0,1860.0000000000002,2996.0
GNIEŹNIEŃSKI,12780.015907699748,36576.21739398476,47865.3584063169,6251.127751142699,3092.5622931817625
GOSTYŃSKI,8987.901840427327,28431.810840853006,29327.741561326264,5306.978776998265,2689.0963978825307
JAROCIŃSKI,13006.405875764998,37561.21742734542,36862.04853350771,8623.083023998439,4430.866336547522
KĘPIŃSKI,13588.0,38649.0,36334.0,2091.0,5658.0
KOŚCIAŃSKI,14164.985220325367,45429.381367120724,46019.85124215926,6903.009513477141,5731.896956295115
KROTOSZYŃSKI,11729.469469156027,35636.66476828643,32916.54709667934,3272.5671275687855,3090.0097652489926
LESZCZYŃSKI,7551.0,26252.0,29358.0,1093.0,3104.0
MIĘDZYCHODZKI,4996.0,14381.0,16486.0,1281.0,2654.0
MOGILEŃSKI,16781.0,44451.0,47613.0,13264.0,5245.0
NOWOTOMYSKI,11937.0,5368.0,49229.0,4879.0,7867.0
OBORNICKI,10715.178070430255,5380.174560771114,47489.348141209455,7466.806890049965,3750.641443430817
OSTROWSKI (OSTRÓW WIELKOPOLSKI),10222.38615765665,7306.497562112556,32730.20025500429,2008.7925460528304,4359.756142032149
POZNAŃ (MIASTO),2229.0,66.0,876.0,4.0,766.0
RAWICKI,6095.256551980864,4091.0205274058917,22188.36078529301,369.6528226667301,2362.830240490494
SZAMOTULSKI,10500.0,4873.0,37725.0,7640.0,4870.0
ŚREDZKI,9950.0,4392.0,31803.0,3889.0,2147.0
ŚREMSKI,9278.594884688766,4265.407506875981,26419.250526030137,3250.916189237808,2064.5441615031964
WĄGROWIECKI,11383.379700503154,5204.274544432651,43317.85129960118,4994.740443675285,2876.296994667102
WOLSZTYŃSKI,6804.0,3764.0,28468.0,1582.0,5162.0
WRZESIŃSKI,7602.0,3861.0,27127.0,1595.0,2070.0
ŻNIŃSKI,8600.0,4214.0,33850.0,3643.0,2230.0
POZNAŃSKI,12782.01527356979,5216.405182564541,40191.644123624814,3115.6461995162986,5115.683861459489
GNIEZNO (MIASTO),309.41104779705705,173.92831824693556,498.79802924766716,3.678715615754228,260.81540726083006
KALISKI,17614.896573047696,45650.334184322644,28830.144159004845,1738.3356729447771,1829.6264549712962
KOLSKI,15964.0,38020.0,31096.0,2226.0,970.0
KONIŃSKI,27373.0,69995.0,54748.0,4227.0,4314.0
TURECKI,13984.653865814986,37474.59122162721,27429.517954743158,1788.4429724364306,689.2736609722218
DOLIŃSKI,9095.649890249597,38641.07605580898,9579.953692212399,18929.33246675725,765.0456473237092
HORODEŃSKI,15668.0,23339.0,18248.0,18547.0,1015.0
KAŁUSKI,8711.470034050604,30024.431376304627,11228.600848343378,4616.554509579823,586.9675866596988
KOŁOMYJSKI,16215.0,42984.0,24376.0,18354.0,3175.0
KOSOWSKI (KOSÓW HUCULSKI),6081.0,31462.0,12136.0,56748.0,2215.0
NADWÓRNIAŃSKI,10370.0,31714.0,11704.0,17069.0,2278.0
ROHATYŃSKI,17245.0,39580.0,19562.0,847.0,1068.0
STANISŁAWOWSKI,13478.019251178852,40121.56708852637,14745.342521966479,866.0997937062497,1413.0422639754481
STRYJSKI,12789.005203306235,45916.5931191701,12033.772660225195,9839.512772880318,628.9986920133078
ŚNIATYŃSKI,8675.0,19975.0,13958.0,11342.0,2582.0
TŁUMACKI,12925.510714770544,31554.001535169005,16106.056629690143,3302.345696713927,996.9901493648531
ŻYDACZOWSKI,9733.344906444168,27978.33082502091,8116.273647562406,146.1547603624305,163.95566066298292
BIELSKI (BIELSKO),2434.0,14809.0,8478.0,204.0,947.0
BIELSKO (MIASTO),178.0,69.0,15.0,0.0,6.0
CIESZYŃSKI,3466.0,22042.0,14947.0,3076.0,1841.0
TARNOGÓRSKI,1181.0,3506.0,2871.0,24.0,3415.0
KATOWICE (MIASTO),1007.0,272.0,917.0,38.0,2097.0
KATOWICKI,2233.4450835474045,1935.3244402368916,3908.0369479516694,23.613516301822777,8292.279807990099
LUBLINIECKI,3798.0,13831.0,7842.0,114.0,1326.0
PSZCZYŃSKI,7911.0,34757.0,17961.0,123.0,8089.0
RYBNICKI,7741.0,30116.0,22205.0,98.0,14828.0
ŚWIĘTOCHŁOWICKI,1653.4109728592648,904.6047077657579,3247.4237894497337,37.975870401361206,6167.67084928774
CHORZÓW,838.1439435933312,143.07085199735047,785.5392625985971,1.4106132968160234,1314.049342722162
BORSZCZOWSKI,16151.638342209062,27602.69910543894,23070.80962006006,17587.953338010466,884.8726313419367
BRODZKI,14076.712593728018,28768.001048322436,20629.511812535995,5886.677815731873,219.705176306812
BRZEŻAŃSKI,16346.142598614935,28092.489260208014,14393.75177126868,2063.7135318513265,668.9075531589258
BUCZACKI,18460.0,39718.0,18112.0,2674.0,1394.0
CZORTKOWSKI,12796.366519042116,22658.54446270659,17165.99314389,1465.8078557522651,753.005026856
KAMIONECKI,13619.738068333201,27026.934801934553,18336.820469701608,2613.7123764651683,81.61353001710509
PODHAJECKI,15925.589054165943,31248.19366781562,14632.622418034047,1291.9666619353509,1382.9643138208903
PRZEMYŚLAŃSKI,13474.0,28577.0,14463.0,607.0,357.0
RADZIECHOWSKI,12953.0,21989.0,22206.0,10185.0,55.0
SKAŁACKI,16406.33482533331,23777.620789683097,18505.47492856278,1221.5829211849289,319.7301360937483
TARNOPOLSKI,22984.912553723145,35927.37646503726,20441.114782152632,1305.0547194100818,546.2715165121006
TREMBOWELSKI,13637.31657834422,24370.926360413574,15188.039864969744,408.1154968800928,314.90729369777586
ZALESZCZYCKI,10769.190859633227,16531.069614174696,13155.068050445054,12399.523983055647,725.2441112586545
ZBARASKI,15100.0,21875.0,13350.0,6361.0,148.0
ZBOROWSKI,13423.287406271984,24634.998951677564,17167.488187464005,1425.3221842681273,352.294823693188
ZŁOCZOWSKI,15763.0,32553.0,16048.0,1363.0,202.0
KOPYCZYNIECKI,15481.508668934039,26897.080274522206,20134.125420617,1212.281491919841,841.097417259968
BŁOŃSKI,12016.0,30101.0,19926.0,590.0,125.0
CIECHANOWSKI,15316.0,32014.0,15294.0,1853.0,15.0
GOSTYNIŃSKI,11638.0,29812.0,19335.0,1743.0,462.0
GRÓJECKI,19672.0,42169.0,35758.0,2004.0,123.0
KUTNOWSKI,13919.0,33070.0,20976.0,1224.0,328.0
ŁOWICKI,16070.0,43420.0,22729.0,3296.0,156.0
MAKOWSKI (MAKÓW MAZOWIECKI),12167.0,23566.0,14270.0,1487.0,65.0
MIŃSKI,11778.0,29445.0,21890.0,1506.0,26.0
MŁAWSKI,16136.0,36774.0,19301.0,903.0,172.0
PŁOCKI,19064.0,41508.0,31270.0,2851.0,93.0
PŁOŃSKI,15208.0,35086.0,25425.0,2947.0,41.0
PRZASNYCKI,12359.0,26520.0,9402.0,1325.0,37.0
PUŁTUSKI,16408.0,36625.0,24665.0,1203.0,106.0
RADZYMIŃSKI,9676.0,23539.0,11779.0,303.0,29.0
RAWSKI (RAWA MAZOWIECKA),12376.0,31131.0,27002.0,6247.0,167.0
SIERPECKI,14294.104668086185,36921.5889402508,25164.97959308046,2446.899609239152,133.13112603652468
SKIERNIEWICKI,8552.0,23985.0,17139.0,2777.0,61.0
SOCHACZEWSKI,10491.0,27256.0,13379.0,174.0,59.0
WARSZAWSKI,16547.0,27744.0,14548.0,379.0,422.0
DZIAŁDOWSKI,7580.0,20753.0,18976.0,4341.0,667.0
DUBIEŃSKI,52317.0,71357.0,57635.0,4550.0,351.0
HOROCHOWSKI,29950.0,35192.0,27427.0,1874.0,63.0
KOWELSKI,45599.0,96147.0,44042.0,45584.0,184.0
KRZEMIENIECKI,54079.0,64746.0,36277.0,14757.0,327.0
LUBOMELSKI,16550.0,33059.0,14816.0,15299.0,2.0
ŁUCKI,50829.0,97900.0,59245.0,20731.0,268.0
RÓWIEŃSKI,46034.0,66646.0,49433.0,8063.0,621.0
WŁODZIMIERSKI,32168.0,45381.0,28781.0,5272.0,97.0
KOSTOPOLSKI,21874.0,71354.0,34397.0,23507.0,135.0
ZDOŁBUNOWSKI,22738.0,30311.0,28401.0,4527.0,244.0
SARNEŃSKI,20256.0,78266.0,37214.0,30919.0,160.0
BRASŁAWSKI,28737.0,61085.0,37843.0,81056.0,413.0
OSZMIAŃSKI,19024.767057193545,41230.549548302784,26165.236714356914,40189.99350462141,95.94480630902433
ŚWIĘCIAŃSKI,26401.0,51108.0,25930.0,59287.0,342.0
WILNO (MIASTO),597.0,1079.0,326.0,15.0,23.0
DZIŚNIEŃSKI,31877.0,68461.0,48681.0,91279.0,626.0
WILEJSKI,22309.0,51409.0,39599.0,37573.0,165.0
WILEŃSKO-TROCKI,35909.232942806455,78104.45045169721,56174.76328564309,60154.00649537859,276.05519369097567
POSTAWSKI,22629.0,43799.0,28016.0,57222.0,276.0
MOŁODECZAŃSKI,14712.0,32002.0,24410.0,31157.0,96.0
