District,Kategoria IR,Kategoria IPR,Kategoria IIR,Kategoria IIPR,Kategoria IIIR,Kategoria IIIPR,Kategoria IVR,Kategoria IVPR,RazemR,RazemPR,Handel jarmarczny - hurtR,Handel jarmarczny - hurtPR,Handel jarmarczny - detalR,Handel jarmarczny - detalPR,Karty rejestracyjneR,Karty rejestracyjnePR
INOWROCŁAWSKI,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0
INOWROCŁAW (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZUBIŃSKI,0.0,0.0,4.0,0.0,7.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0
WYRZYSKI,0.0,0.0,8.0,2.0,1.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0
LIPNOWSKI,0.0,0.0,1.999999999986997,0.0,1.999999999986997,0.0,0.0,0.0,3.999999999973994,0.0,0.0,0.0,0.0,0.0,51.999999999661924,0.0
NIESZAWSKI,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0
RYPIŃSKI,0.0,0.0,7.904219054538217,0.0,0.9880273818172771,0.0,0.0,0.0,8.892246436355494,0.0,0.0,0.0,0.0,0.0,54.34150599995024,0.0
WŁOCŁAWSKI,0.0,0.0,18.0,2.0,2.0,0.0,3.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,106.0,0.0
CHODZIESKI,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
CZARNKOWSKI,0.0,0.0,7.0,6.423141627954209e-17,0.0,0.0,0.0,0.0,7.0,6.423141627954209e-17,0.0,0.0,0.0,0.0,5.000000000000001,0.0
GNIEŹNIEŃSKI,0.0,0.0,9.044091096740534,1.0093310197075689,2.9480955435912373,0.0,9.99727834692647,0.0,21.989464987258238,1.0093310197075689,0.0,0.0,0.0,0.0,40.28104312399564,0.0001511989421738878
GOSTYŃSKI,0.0,0.0,4.421126387728834,0.03892983859137418,0.04616803660535349,0.023084018302676746,0.006848181293208378,0.002282727097736126,4.474142605627396,0.06429658399178705,0.0,0.0,0.0,0.0,16.270081418994305,0.023084018302676746
JAROCIŃSKI,0.0,0.0,12.149131539089533,1.0,0.8298263078179066,0.0,0.0,0.0,12.97895784690744,1.0,0.0,0.0,0.0,0.0,19.298263078179065,0.0
KĘPIŃSKI,0.0,0.0,15.0,6.0,0.0,0.0,3.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,40.0,1.0
KOŚCIAŃSKI,0.0,0.0,7.766722638518529,0.9384879719639212,1.859948276377383,0.9299741381886915,0.0,0.0,9.626670914895913,1.8684621101526127,0.0,0.0,0.0,0.0,23.495133025048524,0.9299741381886915
KROTOSZYŃSKI,0.0,0.0,3.6846920464219526,0.0,11.194214657668008,0.0,6.0,1.0,20.878906704089957,1.0,0.0,0.0,0.0,0.0,62.5697029556257,3.0
LESZCZYŃSKI,0.0,0.0,13.077500111603367,3.019375027900842,7.038750055801684,0.019375027900841946,2.0,0.0,22.116250167405052,3.038750055801684,0.0,0.0,0.0,0.0,45.155000223206734,3.019375027900842
MIĘDZYCHODZKI,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
MOGILEŃSKI,0.0,0.0,14.0,5.0,4.000000000015593,1.0,0.0,0.0,18.000000000015593,6.0,0.0,0.0,0.0,0.0,86.00000000003118,1.0
NOWOTOMYSKI,0.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,41.0,3.0
OBORNICKI,0.0,0.0,0.07752177122644031,1.9899937068469375,0.025840590408813438,0.0,0.0,0.0,0.10336236163525375,1.9899937068469375,0.0,0.0,0.0,0.0,17.509280087601677,0.0
OSTROWSKI (OSTRÓW WIELKOPOLSKI),0.0,0.0,16.850868460910466,3.0,11.975959034514087,3.0,0.0,0.0,28.826827495424556,6.0,0.0,0.0,0.0,0.0,61.92487829114891,2.0
POZNAŃ (MIASTO),0.0,0.0,126.0,10.0,11.0,0.0,72.0,15.0,209.0,25.0,0.0,0.0,41.0,1.0,248.0,20.0
RAWICKI,0.0,0.0,1.0736696506477565,0.0,0.0,0.0,2.993151818706792,0.997717272902264,4.066821469354548,0.997717272902264,0.0,0.0,0.0,0.0,18.224744234349973,0.0
SZAMOTULSKI,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0
ŚREDZKI,0.0,0.0,5.000000000063043,1.0,4.0000000000315215,0.0,3.152167290253724e-11,0.0,9.000000000126086,1.0,0.0,0.0,0.0,0.0,75.00000000018913,2.0000000000315215
ŚREMSKI,0.0,0.0,10.976289165079562,2.003207161543863,0.05513363121557974,0.02756681560778987,0.0,0.0,11.031422796295141,2.030773977151653,0.0,0.0,0.0,0.0,13.062196773446793,0.02756681560778987
WĄGROWIECKI,0.0,0.0,11.998185612693913,0.000403108138140459,1.9996976021156523,0.0,0.0,0.0,13.997883214809566,0.000403108138140459,0.0,0.0,0.0,0.0,0.0034264192471142292,0.9998488010578261
WOLSZTYŃSKI,0.0,0.0,8.0,2.0,0.0,0.0,1.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,38.0,2.0
WRZESIŃSKI,0.0,0.0,1.9999999999369567,0.0,1.066503149074108,0.0,0.9999999999684783,0.0,4.0665031489795425,0.0,0.0,0.0,0.0,0.0,6.133006298022129,0.9999999999684783
ŻNIŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999999999264195,0.0
POZNAŃSKI,0.0,0.0,2.8777520315729355,0.0,0.9592506771909786,0.0,0.0,0.0,3.8370027087639142,0.0,0.0,0.0,0.0,0.0,22.062765575392508,0.0
GNIEZNO (MIASTO),0.0,0.0,0.0024494877661783484,0.0002721653073531498,0.0006124375720963322,0.0,0.0027216530735314983,0.0,0.005783578411806179,0.0002721653073531498,0.0,0.0,0.0,0.0,0.010478495594199758,0.0
KALISKI,0.0,0.0,15.802701485140764,3.9400895531660547,4.932818543101827,0.0,5.9101343297490825,0.0,26.64565435799167,3.9400895531660547,0.0,0.0,0.0,0.0,65.0114776272399,0.9850223882915137
KOLSKI,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,100.0,14.0
KONIŃSKI,0.0,0.0,14.0,3.0,2.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TURECKI,0.0,0.0,3.115198313196541,0.0400590613409366,0.050073826676170746,0.0,0.0600885920114049,0.0,3.2253607318841166,0.0400590613409366,0.0,0.0,0.0,0.0,0.6609745121254539,0.01001476533523415
DOLIŃSKI,0.0,0.0,1.929497218962382,0.0,0.0,0.0,0.0,0.0,1.929497218962382,0.0,0.0,0.0,0.0,0.0,50.16692769302193,0.0
HORODEŃSKI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
KAŁUSKI,0.0,0.0,0.9678153079997934,0.0,2.90344592399938,0.0,0.0,0.0,3.8712612319991737,0.0,0.0,0.0,0.9678153079997934,0.9678153079997934,0.9678153079997934,0.0
KOŁOMYJSKI,0.0,0.0,12.010216647841883,1.0102166478418821,6.0,0.0,0.0,0.0,18.010216647841883,1.0102166478418821,0.0,0.0,0.0,0.0,38.36779932230776,1.0
KOSOWSKI (KOSÓW HUCULSKI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
NADWÓRNIAŃSKI,0.0,0.0,2.184703796502392,0.9897833521581179,0.06671463286467133,0.0,0.0,0.0,2.251418429367063,0.9897833521581179,0.0,0.0,0.022238210954890442,0.022238210954890442,36.827121122036516,0.0
ROHATYŃSKI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
STANISŁAWOWSKI,0.0,0.0,25.887517832312387,3.0,9.029839443135948,0.0,0.0,0.0,34.91735727544833,3.0,0.0,0.0,0.009946481045316133,0.009946481045316133,109.97766440353945,2.0
STRYJSKI,0.0,0.0,9.1967238020321,0.0,1.0,0.0,0.0,0.0,10.1967238020321,0.0,0.0,0.0,0.0,0.0,71.59039843294495,0.3786630629834429
ŚNIATYŃSKI,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
TŁUMACKI,0.0,0.0,1.9645126095859173,0.0,0.0,0.0,0.0,0.0,1.9645126095859173,0.0,0.0,0.0,0.0,0.0,4.911281523964793,0.0
ŻYDACZOWSKI,0.0,0.0,1.873778979005519,0.0,0.0,0.0,0.0,0.0,1.873778979005519,0.0,0.0,0.0,0.0,0.0,11.242673874033114,5.621336937016557
BIELSKI (BIELSKO),0.0,0.0,64.0,3.0,19.0,0.0,2.0,0.0,85.0,3.0,0.0,0.0,0.0,0.0,193.0,6.0
BIELSKO (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIESZYŃSKI,0.0,0.0,22.0,0.0,10.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,103.0,7.0
TARNOGÓRSKI,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
KATOWICE (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATOWICKI,0.0,0.0,76.74392798092403,2.951689537727847,9.83896512575949,0.983896512575949,5.903379075455694,0.0,92.4862721821392,3.935586050303796,0.0,0.0,0.0,0.0,435.8661550711454,2.951689537727847
LUBLINIECKI,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0
PSZCZYŃSKI,0.0,0.0,4.0,0.0,6.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0
RYBNICKI,0.0,0.0,2.0,0.0,11.0,2.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,25.0,3.0
ŚWIĘTOCHŁOWICKI,0.0,0.0,4.868701333507847,1.9474805334031386,0.9737402667015693,0.0,0.0,0.0,5.8424416002094155,1.9474805334031386,0.0,0.0,0.0,0.0,61.34563680219887,4.868701333507847
CHORZÓW,0.0,0.0,13.387370685568131,1.1008299288690147,0.18729460753894067,0.016103487424050992,4.096620924544306,0.0,17.671286217651378,1.1169334162930655,0.0,0.0,0.0,0.0,47.788208126655725,3.1796091287643065
BORSZCZOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9594402386017946,0.0
BRODZKI,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,60.20167305991172,0.0
BRZEŻAŃSKI,0.0,0.0,0.037136326410439235,0.0,0.9354851286430995,0.0,0.0,0.0,0.9726214550535388,0.0,0.0,0.0,0.0,0.0,29.130016130372624,0.0
BUCZACKI,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
CZORTKOWSKI,0.0,0.0,3.017665660733717,0.0,2.0088328303668583,0.0,0.0,0.0,5.0264984911005754,0.0,0.0,0.0,14.0,0.0,9.230465614285665,0.0
KAMIONECKI,0.0,0.0,0.05506038615683551,0.0,0.007865769456443416,0.0,0.0,0.0,0.06292615561327893,0.0,0.0,0.0,0.9871708753244078,0.0,4.1925223542943035,0.0
PODHAJECKI,0.0,0.0,1.9480974793471895,0.0,0.0,0.0,0.0,0.0,1.9480974793471895,0.0,0.0,0.0,0.0,0.0,6.818341177715163,0.0
PRZEMYŚLAŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
RADZIECHOWSKI,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0
SKAŁACKI,0.0,0.0,0.0,0.9718241217984458,0.0,0.0,0.0,0.0,0.0,0.9718241217984458,0.0,0.0,0.0,0.0,11.66188946158135,0.0
TARNOPOLSKI,0.0,0.0,5.907205316833663,0.0,1.0490490908291776,0.0,0.0,0.0,6.956254407662841,0.0,0.0,0.0,0.0,0.0,48.27306932726094,0.0
TREMBOWELSKI,0.0,0.0,4.176489285718567,0.028175878201554157,2.0066329501608644,0.0,0.0,0.0,6.1831222358794315,0.028175878201554157,0.0,0.0,0.0,0.0,44.22985729183498,0.0
ZALESZCZYCKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBARASKI,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
ZBOROWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7983269400882804,0.0
ZŁOCZOWSKI,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.012829124675592152,0.0,17.05131649870237,0.0
KOPYCZYNIECKI,0.0,0.0,1.8986397367140528,0.0,0.0,0.0,0.0,0.0,1.8986397367140528,0.0,0.0,0.0,0.0,0.0,6.645239078499185,0.0
BŁOŃSKI,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
CIECHANOWSKI,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
GOSTYNIŃSKI,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0
GRÓJECKI,0.0,0.0,1.0044670004817597,0.0004060909528872578,0.0004060909528872578,0.0,0.0,0.0,1.004873091434647,0.0004060909528872578,0.0,0.0,0.0,0.0,9.0,0.0
KUTNOWSKI,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0
ŁOWICKI,0.0,0.0,10.999999999996875,0.0,0.9999999999997159,0.0,0.0,0.0,11.999999999996591,0.0,9.99999999999716,0.0,56.99999999998381,0.0,49.999999999985796,0.0
MAKOWSKI (MAKÓW MAZOWIECKI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
MIŃSKI,0.0,0.0,4.000000000031957,0.0,3.1956292330169824e-11,0.0,0.0,0.0,4.000000000063912,0.0,0.0,0.0,0.0,0.0,11.0,0.0
MŁAWSKI,0.0,0.0,14.0,0.0,0.0,1.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,53.0,0.0
PŁOCKI,0.0,0.0,27.0,3.0,6.0,0.0,0.0,0.0,33.0,3.0,0.0,0.0,0.0,0.0,72.0,0.0
PŁOŃSKI,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
PRZASNYCKI,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
PUŁTUSKI,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
RADZYMIŃSKI,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RAWSKI (RAWA MAZOWIECKA),0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
SIERPECKI,0.0,0.0,5.095780945474786,0.0,0.011972618195725754,0.0,0.0,0.0,5.107753563670512,0.0,0.0,0.0,0.0,0.0,10.658494000387833,0.0
SKIERNIEWICKI,0.0,0.0,1.0000000000031242,0.0,2.840113628550798e-13,0.0,0.0,0.0,1.0000000000034082,0.0,2.840113628550798e-12,0.0,1.6188647682739548e-11,0.0,29.0000000000142,0.0
SOCHACZEWSKI,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
WARSZAWSKI,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
DZIAŁDOWSKI,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0
DUBIEŃSKI,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,13.0,9.0
HOROCHOWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0
KOWELSKI,8.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,45.0,12.0
KRZEMIENIECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,6.0
LUBOMELSKI,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
ŁUCKI,0.0,0.0,5.0,1.0,9.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,73.0,7.0
RÓWIEŃSKI,0.0,0.0,8.0,2.0,12.0,5.0,0.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,126.0,21.0
WŁODZIMIERSKI,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0
KOSTOPOLSKI,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0
ZDOŁBUNOWSKI,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,37.0,26.0
SARNEŃSKI,0.0,0.0,1.0,0.0,23.0,3.0,0.0,0.0,24.0,3.0,0.0,0.0,3.0,2.0,83.0,0.0
BRASŁAWSKI,0.0,0.0,20.72337982693967,4.49102185286193,0.0,0.0,0.0,0.0,20.72337982693967,4.49102185286193,0.0,0.0,0.0,0.0,84.59503997557138,15.878752685646509
OSZMIAŃSKI,0.0,0.0,4.504163703317612,0.9002052810991041,0.0,0.0,0.0,0.0,4.504163703317612,0.9002052810991041,0.0,0.0,0.0,0.0,36.01762313743044,8.101847529891938
ŚWIĘCIAŃSKI,0.0,0.0,24.917998806653486,1.4709255984381189,0.0,0.0,0.0,0.0,24.917998806653486,1.4709255984381189,0.0,0.0,0.0,0.0,74.03560334789069,2.96461083307529
WILNO (MIASTO),0.0,0.0,47.0,9.0,26.0,0.0,5.0,0.0,78.0,9.0,0.0,0.0,0.0,0.0,378.0,33.0
DZIŚNIEŃSKI,0.0,0.0,21.41280613909396,3.497598329038543,0.48355896208488225,0.24177948104244112,0.0,0.0,21.89636510117884,3.7393778100809842,0.0,0.0,0.0,0.0,94.73637395276951,11.075728041955387
WILEJSKI,0.0,0.0,12.600443761954612,1.7060583639879217,0.11989063875268309,0.059945319376341545,0.0,0.0,12.720334400707296,1.7660036833642632,0.0,0.0,0.0,0.0,64.53548934486342,9.511332282321977
WILEŃSKO-TROCKI,0.43101436528349696,0.1724057461133988,1.0458800385628688,0.013759119720221445,0.0,0.0,0.0,0.0,1.4768944038463658,0.18616486583362024,0.0,0.0,0.0,0.0,8.469153275868672,0.09681088523904614
POSTAWSKI,0.0,0.0,9.445064430318453,0.18591691965220575,1.3965503991624346,0.6982751995812173,0.0,0.0,10.84161482948089,0.884192119233423,0.0,0.0,0.0,0.0,33.828436427778996,0.3718338393044115
MOŁODECZAŃSKI,0.15057551689284232,0.0,3.7047352738129478,0.7345145352019546,0.6822834878732486,0.3278115072196444,0.0,0.0,4.537594278579038,1.062326042421599,0.0,0.0,0.0,0.0,35.446085525514796,6.159754414551179
