District,Total,1. All types of professional purchasing (total),a. Professional purchasing (agricultural products),b. Professional purchasing (livestock),c. Professional purchasing (plant and animal products),2. Food and colonial goods (exclusively),3. Food products along with non-food items (excluding wine and spirits),"4. Meat, fats, and meat products (exclusively)",5. Catering establishments with and without alcohol,"6. Wine, spirits, and beer (possibly with food and colonial goods)",7. Tobacco monopoly products,8. Textiles,"9. Textiles with clothing, haberdashery, garments, and footwear",10. Ready-made clothing and haberdashery,"11. Garments, garment parts, furs, and fur products",12. Footwear,13. Footwear with leather and shoemaking accessories,14. All types of leather and leather products (excluding footwear),"15. Machinery, tools, and technical goods (excluding agricultural)",16. Building materials and fuels,17. Furniture and all wooden products,"18. Iron, ironware, enameled and aluminum goods (possibly with other goods)","19. Kitchenware, porcelain, faience, glassware, window panes, and mirrors","20. Soap, candles, paints, gasoline, kerosene, mineral oils, lubricants (soap shops)","21. Musical, optical, surgical instruments, photographic equipment and accessories","22. Watchmaking, jewelry, and silver-plated products","23. Electrical equipment, radio equipment, and all lighting accessories",24. Pharmacies,"25. Pharmaceutical warehouses, perfumeries, and cosmetic shops","26. Rubber goods, oilcloth, linoleum, galoshes, tarpaulins, tires, inner tubes, etc.","27. Bookstores, stationery, and paper products (possibly with other goods)","28. Agricultural machinery, tools, and goods",29. Agricultural-commercial syndicates and cooperatives,"30. Banks, exchange offices, and other short- and long-term credit institutions","31. Forwarding, transport, and communication enterprises","32. Other service enterprises (reading rooms, clinics, laundries, bathhouses, garages, dance halls, etc.)","33. Hotels, boarding houses, furnished rooms, lodging houses","34. Theaters, cinemas, and other performances",35. Insurance companies,"36. Offices: commission, trade brokerage, advertising, legal advice, agency, technical, etc.",37. Other enterprises not listed above,38. Cards with no industry/branch specified,ZP. Industrial activities
LUBELSKI,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ŁUKOWSKI,31.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PUŁAWSKI,51.0,2.0,0.0,2.0,0.0,5.0,3.0,0.0,10.0,16.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
RADZYŃSKI,13.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
SIEDLECKI,80.96046372400666,1.0,1.0,0.0,0.0,8.94861559276254,0.4743077963812696,0.0,10.845846778287617,15.845846778287617,1.9486155927625393,1.9486155927625393,3.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,1.0,1.0,2.0,1.4743077963812696,0.0,3.4743077963812694,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
SOKOŁOWSKI,27.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,3.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOMASZOWSKI,11.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WĘGROWSKI,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WŁODAWSKI,38.0,3.0,0.0,2.0,0.0,5.0,3.0,0.0,6.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZAMOJSKI,85.0,2.0,1.0,0.0,1.0,6.0,1.0,0.0,15.0,12.0,1.0,10.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,6.0
LUBLIN (MIASTO),270.0,7.0,4.0,1.0,2.0,16.0,4.0,12.0,13.0,24.0,4.0,34.0,10.0,13.0,8.0,5.0,0.0,6.0,6.0,5.0,5.0,8.0,6.0,9.0,2.0,4.0,7.0,6.0,4.0,4.0,12.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,8.0,6.0,1.0,5.0
BÓBRECKI,11.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRZOZOWSKI,10.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOBROMILSKI,10.52004383950906,2.0,2.1076699580909908e-16,0.0,1.0,2.304008767901812,0.0,0.0,1.0000000000000002,0.0,3.608017535803624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.304008767901812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30400876790181197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DROHOBYCKI,77.31519107173524,2.090054591924355,0.09005459192435539,0.0,0.0,10.045027295962178,1.0,0.0,12.090054591924355,4.0,7.045027295962178,3.0,0.0,2.0,2.0,3.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,5.045027295962178,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,4.0
GRÓDECKI,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAROSŁAWSKI,36.0,4.0,0.0,1.0,3.0,5.0,0.0,1.0,4.0,1.0,6.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
JAWOROWSKI,11.60058899381707,0.966648978957405,0.0,0.0,0.966648978957405,3.8667191844954982,1.93329795791481,0.0,1.9333595922477491,6.163433293919653e-05,1.9334212265806883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012326866587839306,0.0,0.0,0.0,0.00012326866587839306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.163433293919653e-05,0.966648978957405,0.0,0.0,0.0,0.0,0.0,0.0,0.00012326866587839306,0.0
KOLBUSZOWSKI,8.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KROŚNIEŃSKI,34.87474497429116,0.821355706940331,0.0,0.4106778534701655,0.4106778534701655,5.0,0.0,0.0,5.821355706940331,4.0,3.8213557069403308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4106778534701655,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.4106778534701655
LESKI,28.0,5.0,0.0,0.0,5.0,11.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LWOWSKI,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LWÓW (MIASTO),889.0,10.0,1.0,0.0,2.0,69.0,6.0,12.0,136.0,17.0,3.0,86.0,13.0,52.0,29.0,14.0,2.0,9.0,33.0,27.0,16.0,24.0,16.0,21.0,24.0,15.0,13.0,25.0,16.0,4.0,24.0,21.0,0.0,9.0,11.0,10.0,10.0,10.0,19.0,52.0,17.0,14.0,69.0
ŁAŃCUCKI,16.0,4.0,0.0,6.9346951003831995e-18,4.0,3.0,0.0,6.9346951003831995e-18,5.0,1.3869390200766399e-17,4.0,7.628164610421519e-17,0.0,3.4673475501916e-17,2.08040853011496e-17,2.08040853011496e-17,6.9346951003831995e-18,2.7738780401532798e-17,1.3869390200766399e-17,1.3869390200766399e-17,1.3869390200766399e-17,2.08040853011496e-17,2.08040853011496e-17,3.4673475501916e-17,0.0,2.08040853011496e-17,6.9346951003831995e-18,2.7738780401532798e-17,6.9346951003831995e-18,0.0,1.3869390200766399e-17,0.0,0.0,1.3869390200766399e-17,0.0,6.9346951003831995e-18,0.0,1.3869390200766399e-17,6.9346951003831995e-18,1.3869390200766399e-17,0.0,6.9346951003831995e-18,3.4673475501916e-17
MOŚCISKI,9.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIŻAŃSKI,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRZEMYSKI,116.0,4.0,0.0,0.0,2.0,14.0,0.0,2.0,9.0,5.0,5.0,9.0,2.0,7.0,1.0,1.0,0.0,6.0,7.0,3.0,1.0,7.0,4.0,6.0,1.0,1.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,6.0
PRZEWORSKI,13.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RAWSKI (RAWA RUSKA),17.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
RUDECKI,8.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RZESZOWSKI,103.12525502570884,2.1786442930596692,0.0,1.5893221465298346,0.5893221465298345,15.0,0.0,1.0,11.17864429305967,2.0,7.178644293059669,11.0,0.0,5.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,3.0,3.0,5.0,0.0,3.0,1.0,4.0,1.0,0.0,2.0,0.5893221465298345,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,5.589322146529835
SAMBORSKI,10.164765088755695,1.9099454080756444,1.9099454080756444,0.0,0.0,1.6509639361360102,0.0,0.0,1.9099454080756444,0.0,2.3469551682341985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6509639361360102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695991232098188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANOCKI,37.0,4.0,0.0,2.0,2.0,9.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SOKALSKI,29.76402691649804,5.952805383299608,0.0,1.9842684610998693,2.976402691649804,4.960671152749673,1.9842684610998693,0.0,1.9842684610998693,0.0,5.952805383299608,0.0,0.0,0.9921342305499347,0.0,0.0,0.0,0.9921342305499347,0.9921342305499347,0.0,0.0,0.0,0.0,0.9921342305499347,0.0,0.0,0.0,0.9921342305499347,0.0,0.0,0.0,1.9842684610998693,0.0,0.0,0.0,0.0,0.0,0.9921342305499347,0.9921342305499347,0.0,0.0,0.0,0.9921342305499347
TARNOBRZESKI,16.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
ŻÓŁKIEWSKI,17.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,6.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUBACZOWSKI,13.39941100618293,0.03335102104259502,0.0,0.0,0.03335102104259502,2.1332808155045013,0.06670204208519004,0.0,1.0666404077522507,0.9999383656670607,2.0665787734193115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9998767313341215,0.0,0.0,0.0,1.9998767313341215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999383656670607,0.03335102104259502,0.0,0.0,0.0,0.0,0.0,0.0,1.9998767313341215,0.0
TURCZAŃSKI,11.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BRZEZIŃSKI,84.0,2.0,0.0,0.0,2.0,10.0,2.0,0.0,16.0,26.0,0.0,4.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
ŁASKI,77.0,2.0,1.0,0.0,1.0,7.0,1.0,0.0,16.0,21.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ŁĘCZYCKI,65.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,19.0,23.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ŁÓDZKI,61.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,26.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ŁÓDŹ (MIASTO),1329.0,2.0,0.0,1.0,0.0,78.0,6.0,41.0,65.0,137.0,7.0,300.0,22.0,73.0,37.0,10.0,1.0,9.0,48.0,38.0,11.0,24.0,27.0,37.0,18.0,18.0,32.0,25.0,18.0,15.0,27.0,1.0,0.0,2.0,40.0,12.0,7.0,21.0,19.0,76.0,18.0,7.0,55.0
PIOTRKOWSKI,107.0,1.0,1.0,0.0,0.0,8.0,2.0,0.0,26.0,36.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
RADOMSZCZAŃSKI,90.0,2.0,1.0,0.0,0.0,16.0,4.0,0.0,10.0,21.0,2.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,2.0,1.0,4.0,1.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SIERADZKI,50.92675231579714,0.024814231866261305,0.014888539119756782,0.0,0.009925692746504521,6.037899166437201,1.0352154932011808,0.0,8.076148108986908,14.219879629538546,2.014074180873475,3.0598548370111884,0.009925692746504521,0.05955415647902713,0.04466561735927035,0.009925692746504521,0.009925692746504521,0.009925692746504521,1.032171057398013,3.041282391898236,0.004962846373252261,1.0222453646515084,2.009750804690251,3.061773247581273,0.009925692746504521,0.009925692746504521,0.024814231866261305,0.004962846373252261,0.004962846373252261,0.0,0.0,0.03473992461276582,0.0,0.004323376183224135,2.014713651063503,0.004962846373252261,0.004962846373252261,1.0073568255317515,0.0,1.0023939791584993,2.0047879583169985,0.009925692746504521,4.093304834789258
WIELUŃSKI,65.0,5.0,0.0,4.0,1.0,8.0,3.0,0.0,13.0,18.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
POŁUDNIOWO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PÓŁNOCNO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRASKO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŚRÓDMIEJSKO-WARSZAWSKI,3286.0,38.0,5.0,11.0,6.0,227.0,9.0,99.0,280.0,233.0,18.0,230.0,45.0,204.0,145.0,54.0,8.0,46.0,55.0,70.0,51.0,102.0,67.0,75.0,88.0,113.0,68.0,60.0,131.0,33.0,129.0,25.0,2.0,22.0,90.0,50.0,32.0,18.0,17.0,257.0,83.0,12.0,204.0
BARANOWICKI,112.0,6.0,2.0,1.0,3.0,11.0,3.0,1.0,12.0,17.0,1.0,10.0,1.0,5.0,4.0,3.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,6.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0
BRASŁAWSKI,40.0,1.0,0.0,0.0,1.0,6.0,4.0,0.0,5.0,13.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
LIDZKI,77.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,7.0,17.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NIEŚWIESKI,70.0,2.0,1.0,1.0,0.0,8.0,8.0,0.0,8.0,17.0,0.0,6.0,4.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
NOWOGRÓDZKI,18.28961516616126,0.0,0.0,0.0,0.0,3.016549438066358,0.008274719033178845,0.0,7.066197752265431,0.11584606646450382,0.008274719033178845,0.024824157099536535,1.0,0.0,0.01654943806635769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.008274719033178845,2.0,0.0,0.0,0.0,0.0,0.008274719033178845,0.0,0.01654943806635769,0.008274719033178845
SŁONIMSKI,58.0,1.0,0.0,0.0,0.0,12.0,2.0,0.0,9.0,9.0,1.0,3.0,3.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STOŁPECKI,34.710384833838745,0.0,0.0,0.0,0.0,1.9834505619336424,0.9917252809668212,0.0,7.93380224773457,13.884153933535497,0.9917252809668212,2.9751758429004638,0.0,0.0,1.9834505619336424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9917252809668212,0.0,0.0,0.0,0.0,0.0,0.9917252809668212,0.0,1.9834505619336424,0.9917252809668212
WOŁOŻYŃSKI,16.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),14.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRZESKI (BRZEŚĆ N.BUG.),192.00000000040532,1.000000000007692,1.000000000007692,0.0,0.0,20.000000000064244,9.000000000009045,3.0,10.000000000092733,24.00000000008504,4.000000000010399,20.000000000025782,3.0,10.0,10.0,4.0,0.0,3.0,6.000000000015384,5.000000000023076,7.000000000007692,6.000000000007692,2.0,9.000000000030768,2.000000000007692,4.000000000007692,2.0,4.0,2.0,3.0,4.0,1.000000000007692,1.3534802736861023e-12,1.0,3.0000000000013536,1.0,0.0,4.0,1.0,1.0,3.0,0.0,7.0
DROHICKI,13.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOBRYŃSKI,30.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,3.0,4.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
KOSZYRSKI,8.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŁUNINIECKI,35.71300544110239,0.01114071001722485,0.0,0.0,0.0,8.111407100172249,2.0111407100172247,0.0,4.022281420034449,8.055703550086124,0.01114071001722485,1.077984970120574,2.02228142003445,0.01114071001722485,0.05570355008612425,0.0,0.0,0.0,0.01114071001722485,0.03342213005167455,1.011140710017225,0.01114071001722485,0.0222814200344497,3.055703550086124,0.0,1.0334221300516746,0.0445628400688994,0.0,1.0334221300516746,0.0,0.01114071001722485,0.01114071001722485,0.0,0.0,4.022281420034449,0.0222814200344497,0.0,0.0,0.0,0.0,0.0,0.0,1.0445628400688993
