District,Pszenica,Żyto,Jęczmień,Owies,Ziemniaki
GRUDZIĄDZ (MIASTO),0.0,0.0,0.0,0.0,0.0
GRUDZIĄDZKI,7762.0,12354.0,5576.0,3660.0,5042.0
KARTUSKI,283.0,26512.0,1218.0,9649.0,13910.0
KOŚCIERSKI,442.0,21436.0,1259.0,5201.0,8886.0
LUBAWSKI,2006.0,19329.0,5064.0,3813.0,7969.0
SĘPOLEŃSKI,756.0,16132.0,2744.0,4107.0,6092.0
STAROGARDZKI,2233.0,18070.0,2692.0,3129.0,8586.0
ŚWIECKI,3528.0,26162.0,4853.0,3491.0,15093.0
TCZEWSKI,7667.0,9564.0,6102.0,3576.0,5794.0
TORUŃ (MIASTO),0.0,0.0,0.0,0.0,0.0
TORUŃSKI,7220.0,14226.0,4928.0,2391.0,7011.0
TUCHOLSKI,1047.0,16842.0,3267.0,2789.0,6581.0
WĄBRZESKI,5276.0,14362.0,5605.0,2614.0,6991.0
MORSKI,533.0,19220.0,1311.0,7287.0,9431.0
GDYNIA (MIASTO),0.0,0.0,0.0,0.0,0.0
BYDGOSKI,3597.0,25559.0,5824.0,4210.0,10160.0
BYDGOSZCZ (MIASTO),0.0,0.0,0.0,0.0,0.0
INOWROCŁAWSKI,11958.0,23100.0,10682.0,2751.0,10633.0
INOWROCŁAW (MIASTO),0.0,0.0,0.0,0.0,0.0
SZUBIŃSKI,2320.0,22353.0,4602.0,3320.0,8846.0
WYRZYSKI,4710.0,25205.0,7605.0,4491.0,13485.0
LIPNOWSKI,4265.0,38640.0,7583.0,5227.0,12999.0
NIESZAWSKI,11839.0,38732.0,9716.0,2983.0,13852.0
RYPIŃSKI,3623.0,31239.0,6480.0,4111.0,11654.0
WŁOCŁAWSKI,7634.0,30645.0,8597.0,4623.0,11678.0
CHODZIESKI,661.0,19136.0,2640.0,3493.0,8603.0
CZARNKOWSKI,765.0,16700.0,1425.0,2963.0,7866.0
GNIEŹNIEŃSKI,4042.0,33066.0,6432.0,5547.0,13625.0
GOSTYŃSKI,6932.0,13267.0,4220.0,5391.0,8356.0
JAROCIŃSKI,6037.0,29066.0,4019.0,8831.0,14627.0
KĘPIŃSKI,2274.0,32851.0,1665.0,9146.0,14034.0
KOŚCIAŃSKI,5303.0,24905.0,4840.0,5238.0,13679.0
KROTOSZYŃSKI,8595.0,17905.0,3696.0,9443.0,9472.0
LESZCZYŃSKI,3504.0,20178.0,2577.0,4702.0,9047.0
MIĘDZYCHODZKI,1118.0,15623.0,1481.0,2658.0,7796.0
MOGILEŃSKI,5539.0,28763.0,8378.0,4035.0,10631.0
NOWOTOMYSKI,4309.0,31162.0,3791.0,5346.0,15745.0
OBORNICKI,3068.0,21915.0,3379.0,4254.0,9662.0
OSTROWSKI (OSTRÓW WIELKOPOLSKI),3702.0,25553.0,2252.0,6971.0,13089.0
POZNAŃ (MIASTO),0.0,0.0,0.0,0.0,0.0
RAWICKI,3546.0,11971.0,2223.0,3498.0,6088.0
SZAMOTULSKI,4873.0,21812.0,4383.0,3822.0,11711.0
ŚREDZKI,4240.0,22434.0,5025.0,4188.0,10527.0
ŚREMSKI,3591.0,23869.0,3557.0,4347.0,10300.0
WĄGROWIECKI,2621.0,28194.0,6349.0,5684.0,12672.0
WOLSZTYŃSKI,1008.0,20247.0,1127.0,2993.0,8472.0
WRZESIŃSKI,3661.0,17397.0,3938.0,3376.0,8086.0
ŻNIŃSKI,3447.0,19030.0,5864.0,3666.0,8253.0
POZNAŃSKI,3581.0,33844.0,6363.0,5622.0,16690.0
GNIEZNO (MIASTO),0.0,0.0,0.0,0.0,0.0
KALISKI,8370.0,37398.0,2711.0,9317.0,16257.0
KOLSKI,6154.0,37809.0,3251.0,4887.0,15025.0
KONIŃSKI,7055.0,72403.0,5718.0,9722.0,27292.0
TURECKI,4829.0,37456.0,1299.0,7396.0,12917.0
DOLIŃSKI,783.0,5867.0,385.0,5782.0,6651.0
HORODEŃSKI,16746.0,12061.0,7303.0,3832.0,8264.0
KAŁUSKI,4680.0,7870.0,1067.0,7080.0,9775.0
KOŁOMYJSKI,12845.0,14711.0,3206.0,9197.0,10385.0
KOSOWSKI (KOSÓW HUCULSKI),802.0,1102.0,453.0,685.0,4077.0
NADWÓRNIAŃSKI,1411.0,8641.0,527.0,6032.0,13888.0
ROHATYŃSKI,15850.0,12337.0,4930.0,8356.0,13176.0
STANISŁAWOWSKI,8882.0,14898.0,1316.0,9539.0,13797.0
STRYJSKI,3337.0,10277.0,1243.0,13974.0,10611.0
ŚNIATYŃSKI,10330.0,6639.0,2624.0,2611.0,4713.0
TŁUMACKI,11528.0,12400.0,1950.0,6770.0,10707.0
ŻYDACZOWSKI,7020.0,9674.0,1384.0,4660.0,9765.0
BIELSKI (BIELSKO),834.0,3165.0,473.0,4239.0,3257.0
BIELSKO (MIASTO),0.0,0.0,0.0,0.0,0.0
CIESZYŃSKI,1740.0,3209.0,978.0,6306.0,4691.0
TARNOGÓRSKI,190.0,2121.0,242.0,762.0,1761.0
KATOWICE (MIASTO),0.0,0.0,0.0,0.0,0.0
KATOWICKI,273.0,2630.0,226.0,1219.0,2215.0
LUBLINIECKI,1179.0,8142.0,849.0,3707.0,4935.0
PSZCZYŃSKI,1782.0,15412.0,1008.0,8357.0,11101.0
RYBNICKI,3069.0,18016.0,1069.0,7884.0,11837.0
ŚWIĘTOCHŁOWICKI,163.0,1317.0,151.0,519.0,1253.0
CHORZÓW,0.0,0.0,0.0,0.0,0.0
BORSZCZOWSKI,16660.0,14652.0,6876.0,1593.0,7886.0
BRODZKI,8313.0,12081.0,5361.0,7697.0,8614.0
BRZEŻAŃSKI,14208.0,13274.0,7908.0,10677.0,12139.0
BUCZACKI,17402.0,18850.0,8019.0,6020.0,11814.0
CZORTKOWSKI,12745.0,9393.0,5860.0,1402.0,8036.0
KAMIONECKI,10753.0,9416.0,2895.0,5919.0,7367.0
PODHAJECKI,16256.0,12693.0,7247.0,7847.0,11537.0
PRZEMYŚLAŃSKI,12853.0,9014.0,3772.0,8073.0,9095.0
RADZIECHOWSKI,10808.0,10527.0,5139.0,7469.0,8838.0
SKAŁACKI,17943.0,9970.0,11206.0,3212.0,8743.0
TARNOPOLSKI,20595.0,16280.0,11496.0,10583.0,12400.0
TREMBOWELSKI,14461.0,11833.0,8092.0,3142.0,9036.0
ZALESZCZYCKI,11536.0,9027.0,4364.0,1138.0,7489.0
ZBARASKI,14794.0,9096.0,7821.0,8741.0,5385.0
ZBOROWSKI,9621.0,12417.0,8267.0,11586.0,9362.0
ZŁOCZOWSKI,11496.0,11556.0,6926.0,9636.0,10372.0
KOPYCZYNIECKI,14554.0,19278.0,8410.0,1899.0,8908.0
BŁOŃSKI,5825.0,26778.0,2528.0,8591.0,12391.0
CIECHANOWSKI,10431.0,29732.0,4711.0,4701.0,9825.0
GOSTYNIŃSKI,5342.0,29422.0,1583.0,5936.0,11967.0
GRÓJECKI,7270.0,46793.0,2652.0,16771.0,20746.0
KUTNOWSKI,11823.0,22489.0,4155.0,7030.0,9917.0
ŁOWICKI,8396.0,33044.0,2572.0,10617.0,12884.0
MAKOWSKI (MAKÓW MAZOWIECKI),5976.0,24951.0,1401.0,3534.0,8322.0
MIŃSKI,2613.0,28170.0,2780.0,9454.0,15296.0
MŁAWSKI,1801.0,44246.0,2181.0,3895.0,17170.0
PŁOCKI,10211.0,41805.0,7182.0,7302.0,15484.0
PŁOŃSKI,7273.0,41093.0,4688.0,5796.0,13404.0
PRZASNYCKI,6868.0,26923.0,2111.0,3054.0,9441.0
PUŁTUSKI,7325.0,39612.0,3264.0,7108.0,15735.0
RADZYMIŃSKI,1721.0,22323.0,1353.0,4524.0,11284.0
RAWSKI (RAWA MAZOWIECKA),2487.0,38874.0,3091.0,8354.0,16360.0
SIERPECKI,2694.0,37952.0,2622.0,3943.0,14160.0
SKIERNIEWICKI,1778.0,24604.0,2042.0,7483.0,9251.0
SOCHACZEWSKI,6188.0,29430.0,1872.0,6169.0,11055.0
WARSZAWSKI,4025.0,29823.0,1971.0,7797.0,18891.0
DZIAŁDOWSKI,384.0,17477.0,3229.0,2914.0,8906.0
DUBIEŃSKI,43006.0,43462.0,22455.0,32065.0,20950.0
HOROCHOWSKI,32621.0,19459.0,12220.0,12131.0,13041.0
KOWELSKI,21948.0,66191.0,10145.0,13120.0,28948.0
KRZEMIENIECKI,22113.0,50956.0,20376.0,36916.0,18589.0
LUBOMELSKI,4120.0,21645.0,3643.0,3168.0,9146.0
ŁUCKI,40440.0,55357.0,18936.0,26739.0,26342.0
RÓWIEŃSKI,34278.0,36628.0,16747.0,26570.0,17333.0
WŁODZIMIERSKI,29396.0,25991.0,9617.0,17799.0,14490.0
KOSTOPOLSKI,6420.0,30322.0,4867.0,15949.0,15343.0
ZDOŁBUNOWSKI,14111.0,14984.0,9051.0,11968.0,9161.0
SARNEŃSKI,1521.0,44398.0,6026.0,9883.0,19117.0
OSZMIAŃSKI,1236.0,31147.0,8106.0,21420.0,10432.0
ŚWIĘCIAŃSKI,5372.0,38267.0,6137.0,17768.0,16191.0
WILNO (MIASTO),0.0,0.0,0.0,0.0,0.0
DZIŚNIEŃSKI,5343.0,39976.0,7772.0,24432.0,15160.0
WILEJSKI,1184.0,34678.0,8910.0,16151.0,15616.0
WILEŃSKO-TROCKI,3462.0,73418.0,13059.0,29678.0,22316.0
POSTAWSKI,4563.0,27382.0,3278.0,10734.0,10368.0
MOŁODECZAŃSKI,1739.0,21515.0,4672.0,13115.0,9132.0
