District,Pszenica,Żyto,Jęczmień,Owies,Ziemniaki,Buraki Cukrowe
POZNAŃ (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0
RAWICKI,89829.4547886047,183624.44258973293,39502.12493449686,41294.26421079354,978370.0088273934,752945.6534086212
SZAMOTULSKI,145539.0,350844.0,71363.0,62220.0,1525755.0,1530545.0
ŚREDZKI,129403.0,402769.0,89559.0,67534.0,1775970.0,980957.0
ŚREMSKI,85379.18124837214,357687.2219845703,55462.616041040914,71794.88613949069,1616202.509870635,603307.1147432068
WĄGROWIECKI,83065.7189013202,413133.58275733865,110463.07053153847,68582.75926332427,2046070.6087175095,488219.3224039741
WOLSZTYŃSKI,25280.0,232336.0,14815.0,36462.0,1129764.0,349629.0
WRZESIŃSKI,117910.0,321080.0,75109.0,69014.0,1256885.0,1211199.0
ŻNIŃSKI,18290.0,276515.0,99365.0,52522.0,1349579.0,805548.0
POZNAŃSKI,95644.96652135809,434069.5646850125,110480.73749479376,78454.23513541857,2374467.7342752083,1282086.4925996023
GNIEZNO (MIASTO),24.80405745093666,114.4495942216098,25.480932570323944,20.824456326818904,515.6694305195541,170.48489285662774
KALISKI,141886.2375673891,477756.7449262727,26721.009097202113,118737.83031948537,1894993.4357420625,349526.9433297929
KOLSKI,110991.0,518774.0,44143.0,67371.0,2160750.0,266124.0
KONIŃSKI,104135.0,922381.0,66819.0,132815.0,4138518.0,242482.0
TURECKI,69624.88272126809,463157.93253316893,16446.719359127717,97999.55626700466,1964520.5845069266,155006.88175852518
DOLIŃSKI,13182.325000039298,75593.84204501458,4041.3319251437806,73664.34482603928,594030.4498114898,0.0
HORODEŃSKI,148241.0,139803.0,96495.0,38235.0,934686.0,345021.0
KAŁUSKI,41207.6401840152,70367.91541404898,5237.816446894882,59360.95191616733,725182.0746536292,0.0
KOŁOMYJSKI,112673.25363956447,148598.49396809263,23640.025633787875,76215.7444544014,1005580.944151939,89993.0
KOSOWSKI (KOSÓW HUCULSKI),11764.0,19919.0,3756.0,8819.0,108638.0,0.0
NADWÓRNIAŃSKI,18401.55676786974,92298.80307743771,9480.410002080538,68383.85787494594,883431.8772017218,0.0
ROHATYŃSKI,218991.0,148742.0,71816.0,114769.0,1567442.0,103252.0
STANISŁAWOWSKI,85337.3278438611,132474.1429343849,10754.702007988397,78489.07263505543,901509.1116827484,15806.688552785774
STRYJSKI,39130.02684512337,116900.24407262549,15343.535812703796,127611.3903626328,1154029.566131011,1573.849910780183
ŚNIATYŃSKI,126409.0,115977.0,46984.0,43236.0,565711.0,59423.0
TŁUMACKI,98514.413832905,138905.77534229626,25441.42055044242,71539.69119068077,823484.3956862248,5405.356445275652
ŻYDACZOWSKI,76502.64815483733,90289.91388235994,20514.132262152423,78913.26481132793,1091316.9840574993,23364.150089219816
BIELSKI (BIELSKO),10883.0,39180.0,6199.0,45354.0,268079.0,6048.0
BIELSKO (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0
CIESZYŃSKI,25653.0,43245.0,13008.0,63272.0,407710.0,0.0
TARNOGÓRSKI,2807.0,50958.0,4109.0,11473.0,422949.0,5000.0
KATOWICE (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0
KATOWICKI,3603.029029053125,46547.160113455575,6696.399664591909,22267.545872618877,365469.34349284886,0.0
LUBLINIECKI,15837.0,104756.0,10074.0,41251.0,589083.0,15600.0
PSZCZYŃSKI,29841.0,213789.0,23834.0,100117.0,1276937.0,20520.0
RYBNICKI,59542.0,289301.0,26541.0,111529.0,1557892.0,88560.0
ŚWIĘTOCHŁOWICKI,5078.055490848684,21279.146048229395,3003.9887227743416,6988.533894117163,179733.95216804236,0.0
CHORZÓW,195.91548009819115,1335.693838315036,190.61161263374993,552.9202332639595,10828.704339108812,0.0
BORSZCZOWSKI,181266.70109443946,160439.14717523957,55090.96652165194,21620.68390314518,573231.7364562133,22227.369152058545
BRODZKI,81610.05870197462,130299.6218526487,59077.635695179146,65530.29041121313,670921.016834021,62169.44695877917
BRZEŻAŃSKI,150031.79781995143,170243.9787052005,102046.65239978625,105304.3986144229,893276.6762202155,55589.87797363325
BUCZACKI,142408.0,191218.0,69055.0,55361.0,1099782.0,26745.0
CZORTKOWSKI,127382.32645794238,113762.06755540828,55053.16350876576,18028.789660284347,743693.0009847528,55368.49365864076
KAMIONECKI,106439.96855396611,98651.70377523177,37893.34842298953,63074.09517788679,684967.052942388,37513.65688910423
PODHAJECKI,132086.8533921775,133661.89020422968,66014.20523389854,57299.39116003888,1116704.9959399705,31141.3122561045
PRZEMYŚLAŃSKI,160250.0,113085.0,53989.0,98200.0,942622.0,31823.0
RADZIECHOWSKI,101980.0,115407.0,58657.0,70690.0,632554.0,20681.0
SKAŁACKI,195317.21201252745,163208.14302609145,142311.00893361768,54978.03422217486,688240.0121604133,27771.817930550285
TARNOPOLSKI,207227.68054703184,246088.92770636152,154549.1843057465,118341.79006692691,1002258.3788294012,57790.528573377334
TREMBOWELSKI,127288.09108773046,112593.71127554351,67243.91514855555,26994.28348024704,701593.4552888747,21274.332952100878
ZALESZCZYCKI,115580.64878766463,94419.55039312302,50238.3046827272,20326.38347403636,580974.2911048658,119658.43643210008
ZBARASKI,162835.0,100391.0,78750.0,92994.0,381529.0,7792.0
ZBOROWSKI,92306.94129802538,104823.3781473513,89530.36430482086,102481.70958878688,511533.98316597904,74685.55304122083
ZŁOCZOWSKI,131210.82239772863,116950.24676238178,77966.38657328804,103063.58056888526,1018582.5513530003,93222.10977270264
KOPYCZYNIECKI,156755.49653231938,174682.45322254198,85599.2246240565,25644.927347472658,882857.0496390298,58015.78607337294
BŁOŃSKI,68628.0,282987.0,26526.0,83765.0,1090065.0,307624.0
CIECHANOWSKI,182946.0,401959.0,52628.0,71015.0,1187569.0,409814.0
GOSTYNIŃSKI,74300.0,321843.0,16806.0,55876.0,1046627.0,268997.0
GRÓJECKI,105855.51307432016,561890.9621578592,30430.825945800538,130606.13435028044,2293829.7711914866,4380.068831387999
KUTNOWSKI,190365.0,381792.0,54825.0,105166.0,1233248.0,1170081.0
ŁOWICKI,144291.0,602637.0,44670.0,155196.0,1479405.0,158382.0
MAKOWSKI (MAKÓW MAZOWIECKI),63688.0,309976.0,19864.0,50347.0,879282.0,31991.0
MIŃSKI,27562.0,330332.0,37546.0,109709.0,1590261.0,0.0
MŁAWSKI,18272.0,487615.0,14101.0,31208.0,1986398.0,50375.0
PŁOCKI,186664.0,585856.0,72386.0,75748.0,1980225.0,737339.0
PŁOŃSKI,118208.0,483982.0,54385.0,74067.0,1537300.0,290573.0
PRZASNYCKI,70230.0,303888.0,22031.0,33196.0,1234933.0,83696.0
PUŁTUSKI,84203.0,495974.0,34944.0,95286.0,1707690.0,66168.0
RADZYMIŃSKI,9837.0,230711.0,19840.0,55729.0,909141.0,4760.0
RAWSKI (RAWA MAZOWIECKA),41445.0,471044.0,20384.0,60723.0,1901821.0,0.0
SIERPECKI,38190.831302752784,443547.98825074267,31026.35318335489,40240.659002254426,1774389.9562438983,73824.02355818171
SKIERNIEWICKI,26083.0,379775.0,29659.0,67911.0,1109385.0,0.0
SOCHACZEWSKI,96813.0,306194.0,23015.0,79038.0,1112057.0,183655.0
WARSZAWSKI,47159.0,204964.0,35682.0,81451.0,1660090.0,43240.0
DZIAŁDOWSKI,8503.0,155373.0,20251.0,14371.0,818713.0,7641.0
DUBIEŃSKI,526644.0,535680.0,314343.0,385522.0,1706024.0,81654.0
HOROCHOWSKI,313902.0,254181.0,180584.0,213212.0,932097.0,45711.0
KOWELSKI,160131.0,423175.0,74936.0,94869.0,1083347.0,3600.0
KRZEMIENIECKI,204301.0,664249.0,234910.0,381264.0,1110965.0,44088.0
LUBOMELSKI,31789.0,172976.0,38256.0,27535.0,707201.0,0.0
ŁUCKI,422714.0,642102.0,216735.0,329204.0,1850899.0,108321.0
RÓWIEŃSKI,259612.0,521929.0,168009.0,310128.0,1299047.0,686637.0
WŁODZIMIERSKI,348886.0,379660.0,186095.0,202037.0,1190123.0,98930.0
KOSTOPOLSKI,67306.0,253454.0,41872.0,89486.0,893288.0,0.0
ZDOŁBUNOWSKI,137644.0,187906.0,108142.0,142862.0,585856.0,306808.0
SARNEŃSKI,13930.0,529721.0,59733.0,69780.0,998704.0,0.0
OSZMIAŃSKI,7963.418923649019,313385.41105670924,70740.99590118672,152171.43017125616,842985.9050568057,0.0
ŚWIĘCIAŃSKI,27223.0,325635.0,58353.0,109936.0,984774.0,0.0
WILNO (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0
DZIŚNIEŃSKI,41793.0,374398.0,66533.0,150344.0,1345784.0,0.0
WILEJSKI,6106.0,341310.0,115474.0,97602.0,1406429.0,0.0
WILEŃSKO-TROCKI,10312.58107635098,498224.58894329076,142349.00409881328,209462.56982874384,2346599.094943194,0.0
POSTAWSKI,31286.0,321540.0,46416.0,69528.0,941700.0,0.0
MOŁODECZAŃSKI,18080.0,227184.0,67876.0,137043.0,715048.0,0.0
