District,Pszenica,Żyto,Jęczmień,Owies,Ziemniaki
ŁĘCZYCKI,101801.0,215638.0,60545.0,201464.0,1468314.0
ŁÓDZKI,37441.0,209572.0,35118.0,124158.0,1259676.0
ŁÓDŹ (MIASTO),0.0,0.0,0.0,0.0,0.0
PIOTRKOWSKI,55731.00000508615,342397.0000196541,108656.00000511087,195563.0000124362,2650564.0002241805
RADOMSZCZAŃSKI,67065.99999491384,259158.9999803459,67391.99999488912,163983.9999875638,2956042.9997758195
SIERADZKI,78063.95348199602,226523.9529962235,52307.35288516282,216635.8529997462,2481854.8114028275
WIELUŃSKI,17999.0,274088.0,47039.0,221830.0,1932295.0
POŁUDNIOWO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
PÓŁNOCNO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
PRASKO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
ŚRÓDMIEJSKO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0
BARANOWICKI,8783.182368095766,130472.89682728087,37917.95200891914,53192.18037577468,450843.6081204712
BRASŁAWSKI,8102.9670412073465,250180.5269966839,76402.3286874883,111723.22903373372,356561.9214046037
LIDZKI,3059.3416658119977,224209.3224379949,41412.90197037853,97333.69906477058,553124.328022453
NIEŚWIESKI,7202.084270421736,178001.21915229768,26163.60321742931,58832.34059055305,412142.8890024861
NOWOGRÓDZKI,6342.286334813736,292701.43318831065,86623.23702412884,167372.45387350768,911590.4275349856
SŁONIMSKI,4674.520564993301,119878.96573134279,15481.79405782038,47160.18859804977,479838.8545795704
STOŁPECKI,13965.363809816863,263837.222229347,45972.638261208514,124359.37877498515,807480.8859734822
WOŁOŻYŃSKI,3029.771077442833,58585.603964534406,10303.690537428634,40201.75236414634,201723.96370231715
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),2145.4895713263913,146222.70955283553,26620.998093366175,62865.74350522573,363628.21323334455
BRZESKI (BRZEŚĆ N.BUG.),12730.999969787237,255501.99939290204,27876.99993389695,67580.99983973544,1109626.9973688263
DROHICKI,4940.681940283434,86172.03936727026,7728.859145121227,35468.9271265389,400296.02667537355
KOBRYŃSKI,3839.165529270633,110993.18369274314,11831.218600134334,39965.6151275052,519127.06375484326
KOSZYRSKI,2660.8344947292667,21061.81670475842,6076.781445709243,10143.384958780642,88171.93789576652
ŁUNINIECKI,1502.2746369199156,138965.70605210506,13268.143332224496,23721.90084213367,468076.8622466503
PIŃSKI,2875.0434227966502,203061.25458062466,21508.997522654274,50215.172031327435,686679.1110779762
PRUŻAŃSKI,3410.000006313652,124358.0002108696,11411.000020533842,41417.00007463004,547311.0009915029
STOLIŃSKI,1921.0,52282.0,10763.0,22632.0,102393.0
IWACEWICKI,3320.0,116793.0,18448.0,53840.0,626213.0
BRODNICKI,21666.23561882424,191172.30503033838,54192.69888080005,51383.40209746466,1580692.6683057193
CHEŁMIŃSKI,67937.99820924911,131712.56601887083,75306.5245206992,60682.09423744391,852616.2632727635
CHOJNICKI,14063.410451365511,220798.88710342662,18751.27541761144,81969.61034961045,1146137.414680133
GRUDZIĄDZ (MIASTO),0.0,0.0,0.0,0.0,0.0
GRUDZIĄDZKI,61752.27457821803,119013.52861053892,79802.43712917669,102975.86568292347,784213.9141911649
KARTUSKI,8253.590747756023,44255.83378788482,17831.433405982676,150802.36490064,1180176.4323057493
KOŚCIERSKI,10512.379609457153,143787.3102965603,14444.668421562152,90418.86967148462,1195691.196216718
LUBAWSKI,12106.0,132082.0,66597.0,79274.0,1307642.0
SĘPOLEŃSKI,6037.0,206007.0,41443.0,99229.0,638553.0
STAROGARDZKI,35941.72678910647,142587.44497765685,43742.48961695466,80380.86994870959,1302678.5179521337
ŚWIECKI,35479.79357275506,266009.0875974946,65513.43145401989,81269.86794229821,1904637.5512951855
TCZEWSKI,69337.83984708968,77580.3772851056,60655.84465876127,93184.89993139681,721599.164515997
TORUŃ (MIASTO),1080.6654169294582,3338.3477860520966,1632.3372055619916,1405.4125867803625,20610.157282302316
TORUŃSKI,53071.33637382143,161022.08619507705,79142.13827373882,67984.49317577573,995587.5794449343
TUCHOLSKI,11907.258982470108,169917.05895187127,32900.85702510792,44429.517255860366,770052.723034084
WĄBRZESKI,39312.48980295773,139003.1663591227,57042.86399002327,56423.73221961187,1007851.4175031157
MORSKI,15322.701033221492,97720.23266914731,26128.827848537978,135811.60994601122,1126253.4878488714
GDYNIA (MIASTO),486.29896677850616,4825.767330852689,1106.1721514620235,6558.390053988769,60383.51215112854
BYDGOSKI,59777.15867478848,357768.3387849492,87083.35436192578,104414.86204987048,1472685.366504301
BYDGOSZCZ (MIASTO),25.841325211524506,154.66121505082498,37.64563807423083,45.137950129522764,636.6334956991071
INOWROCŁAWSKI,101494.16234702355,278815.799002093,140462.7477817986,62414.591045563706,1396877.7690399077
INOWROCŁAW (MIASTO),3670.8376529764405,10084.200997907037,5080.252218201398,2257.408954436289,50522.23096009223
SZUBIŃSKI,29701.0,222684.0,59227.0,64913.0,1317270.0
WYRZYSKI,47336.0,334419.0,97083.0,102416.0,1822328.0
LIPNOWSKI,79045.99999948608,252791.99999835648,106314.9999993088,193771.9999987402,1433195.9999906821
NIESZAWSKI,110186.0,349044.0,113273.0,95950.0,1550614.0
RYPIŃSKI,52173.773924243134,228076.24081870026,99548.69885499976,187677.77723095543,1542173.407210697
WŁOCŁAWSKI,104535.0,217957.0,103403.0,142608.0,1359480.0
CHODZIESKI,8938.0,253047.0,40009.0,51555.0,953500.0
CZARNKOWSKI,4561.000000000001,124080.00000000001,14281.000000000002,27020.000000000004,975044.0
GNIEŹNIEŃSKI,35543.980765084954,357466.8799453274,116467.39714031239,127115.98131307491,2854791.5429529417
GOSTYŃSKI,80788.84865627943,212440.3035188928,69464.40861383812,137203.78137842903,1712848.6617729587
JAROCIŃSKI,64544.61042750132,324820.96918887924,73555.32079776684,155868.4312077472,1840011.8099509329
KĘPIŃSKI,22181.0,221571.0,29998.0,152130.0,1477184.0
KOŚCIAŃSKI,56937.768770758106,460231.07345755177,119230.95162462184,136368.41435092618,2261862.6010344652
KROTOSZYŃSKI,78402.26439740797,199354.7626656087,59690.05689675949,166736.44970050978,1266524.0945089282
LESZCZYŃSKI,34972.780310710536,323473.9619812438,54899.53994020764,115354.62895676552,1163880.3669375898
MIĘDZYCHODZKI,8240.0,198113.0,18848.0,47698.0,821957.0
MOGILEŃSKI,75234.00000031854,341605.00000242994,175274.00000080347,116543.00000076788,1995716.0000145482
NOWOTOMYSKI,44490.0,460932.0,66250.0,105166.0,2865363.0
OBORNICKI,27310.57851019448,361417.94362994126,66783.42368245439,102171.28442297499,1791878.7517420186
OSTROWSKI (OSTRÓW WIELKOPOLSKI),31301.725156484317,222336.03942474854,31881.659446199275,120835.77027373567,1446570.1224412345
POZNAŃ (MIASTO),0.0,0.0,0.0,0.0,0.0
RAWICKI,45875.650216076436,169010.63906618956,37648.97012680057,81101.85373736646,618175.8114946312
SZAMOTULSKI,54815.0,333509.0,88668.0,131747.0,1698701.0
ŚREDZKI,40979.0000007187,329208.00000553986,98256.0000015699,87346.00000131833,1446407.000032077
ŚREMSKI,30215.35206430372,288369.25069518073,76531.09255326683,93311.67039369486,1298850.5318564433
WĄGROWIECKI,33351.23102827195,380202.9094542549,82437.45079937796,86564.83030204196,1663481.7284497013
WOLSZTYŃSKI,11855.0,228554.0,29033.0,47972.0,1179908.0
WRZESIŃSKI,24158.592832360213,186110.71774478327,53230.77426554497,45098.0140795375,1079668.1696181155
ŻNIŃSKI,41344.99999850276,211420.99999252663,81913.99999708578,85182.99999698406,1040451.9999646333
POZNAŃSKI,38864.755047781655,496102.5901062207,117195.58006932303,140924.7355859926,2562098.2231349368
GNIEZNO (MIASTO),417.8618172449085,5333.959120681065,1739.3740440675087,2063.1542981331036,50908.584093843514
KALISKI,81731.70103011731,197345.61462882307,74046.65110604033,209242.54515095052,1586434.002870824
KOLSKI,78947.0,260231.0,56520.0,113244.0,1807541.0
KONIŃSKI,78946.0,501947.0,109599.0,236126.0,3720654.0
TURECKI,75183.34548788666,217919.43237495347,32436.996008796857,149524.6018493033,1408617.1857263488
DOLIŃSKI,6000.7363509730085,25660.38351498072,6947.154736874057,23722.203558533005,259885.9099192622
HORODEŃSKI,50172.0,41424.0,44605.0,30629.0,1251947.0
KAŁUSKI,15726.998754996643,16250.586836624532,32353.097931125096,32539.886285569053,758630.73951341
KOŁOMYJSKI,19431.3188143203,29388.73341020578,19714.81783383624,50213.23972845111,763571.4217300764
KOSOWSKI (KOSÓW HUCULSKI),3124.0,2501.0,3091.0,9555.0,261483.0
NADWÓRNIAŃSKI,3759.773622094652,13220.76992620952,5960.658328974984,24677.36808944453,620768.0671092944
ROHATYŃSKI,36663.0,49828.0,48734.0,63635.0,1456405.0
STANISŁAWOWSKI,15447.662854440141,17773.32259094429,17376.030360437016,35451.104798866305,1154951.8342236618
STRYJSKI,15059.195580350795,16227.871123772935,19268.179537464093,120403.97247821407,1107750.0355366515
ŚNIATYŃSKI,14124.0,22972.0,25071.0,33294.0,731766.0
TŁUMACKI,22893.44769580949,37312.97025017012,29626.81466516522,65351.476470485126,1042576.6644702943
ŻYDACZOWSKI,14666.068068676197,20148.745361246347,9624.66572566185,34606.82396325293,674373.0545440863
BIELSKI (BIELSKO),10651.0,30318.0,17248.0,88723.0,280798.0
BIELSKO (MIASTO),0.0,0.0,0.0,0.0,0.0
CIESZYŃSKI,6322.0,3806.0,4401.0,14282.0,97599.0
TARNOGÓRSKI,2040.0,13876.0,2684.0,24976.0,185820.0
KATOWICE (MIASTO),0.0,0.0,0.0,0.0,0.0
KATOWICKI,3979.9659361792824,29734.645132514208,2622.4033741154135,42461.76442296594,322262.36886404647
LUBLINIECKI,1112.0,4647.0,1784.0,12312.0,126662.0
PSZCZYŃSKI,16628.75,139066.0,22796.0,222284.5,1392268.5
RYBNICKI,26590.75,67199.0,24298.0,117029.5,773369.5
ŚWIĘTOCHŁOWICKI,3204.3980434394152,16915.120930396974,2482.362713043696,22094.468471682383,169074.89340444113
CHORZÓW,124.13602038130253,1551.2339370888199,77.2339128408905,2092.7671053516788,23952.737731512385
BORSZCZOWSKI,47285.93613237947,56346.755662898635,35375.175652086786,36734.545201684545,705687.4032153138
BRODZKI,56404.243826469414,29906.236481487056,48060.193380199205,59410.402839599876,815790.9637474297
BRZEŻAŃSKI,46401.199227651014,56107.00114222008,49303.52568523862,41015.46923444198,1326400.4538182854
BUCZACKI,41359.0,76628.0,45312.0,49621.0,1417979.0
CZORTKOWSKI,46395.49086703081,53179.35843464069,21472.86070544131,16680.19308833557,925749.3898533435
KAMIONECKI,38846.79982050558,31887.258797659968,25196.48172197067,35419.21764770708,421337.0265642357
PODHAJECKI,16253.951318933276,22346.62618559161,19712.79839351421,25472.348591204176,788243.0982884185
PRZEMYŚLAŃSKI,31910.0,30590.0,46902.0,44335.0,571887.0
RADZIECHOWSKI,41985.0,51798.0,40533.0,47104.0,534694.0
SKAŁACKI,53993.57638299985,39869.08459678124,52457.12244643651,33795.18383554095,849448.1410850983
TARNOPOLSKI,38235.94219872333,85562.23707954992,76194.3458107561,82750.11529910081,1297249.246514873
TREMBOWELSKI,28474.989424809784,39878.75168136096,43146.70838419161,33502.64805242069,860622.8360734842
ZALESZCZYCKI,42339.79031199784,53691.522263693274,27145.828439335055,19584.523257802775,810343.0041787822
ZBARASKI,52393.0,52187.0,45397.0,50567.0,1146875.0
ZBOROWSKI,37672.756173530586,70688.76351851295,46071.806619800795,84120.59716040012,701550.0362525703
ZŁOCZOWSKI,37171.036762132375,45824.004652057854,57467.807106811946,101507.22731653931,617968.0731731659
KOPYCZYNIECKI,41004.9223938134,48322.27993910936,32570.21536346122,14518.898066652362,1227037.6999256643
BŁOŃSKI,50350.0,215176.0,54836.0,93167.0,1293801.0
CIECHANOWSKI,74073.0,191062.0,63904.0,129164.0,1300264.0
GOSTYNIŃSKI,59466.0,175179.0,35955.0,130026.0,1060015.0
GRÓJECKI,78883.48952515895,274632.0110163095,51206.17559628206,213403.08459488206,2036001.371991738
KUTNOWSKI,115144.0,157496.0,112061.0,139567.0,904792.0
ŁOWICKI,58377.99999998342,178182.9999999494,75371.99999997858,246023.9999999301,1380853.9999996077
MAKOWSKI (MAKÓW MAZOWIECKI),16355.0,162601.0,13562.0,100850.0,1054517.0
MIŃSKI,9865.000000489506,153851.00000300902,39276.000000940316,177358.0000031617,1292107.0000289448
MŁAWSKI,25695.0,227498.0,63754.0,113640.0,1769818.0
PŁOCKI,84681.0,242848.0,83528.0,169698.0,1798232.0
PŁOŃSKI,43626.0,185104.0,62408.0,138272.0,1637594.0
PRZASNYCKI,63319.0,169150.0,40032.0,103014.0,1119260.0
PUŁTUSKI,77804.0,189681.0,36872.0,100822.0,1448910.0
RADZYMIŃSKI,5324.0,132112.0,20379.0,89629.0,1343520.0
RAWSKI (RAWA MAZOWIECKA),28703.0,276277.0,44688.0,188540.0,1595560.0
SIERPECKI,40331.22607627078,176157.75918294326,40090.30114569145,96643.22277030436,1843005.592798621
SKIERNIEWICKI,24422.00000001658,188595.0000000506,38290.000000021406,143215.00000006988,1358472.000000392
SOCHACZEWSKI,55784.0,177980.0,35425.0,113046.0,1246229.0
WARSZAWSKI,27515.0,161361.0,83797.0,151484.0,1641695.0
DZIAŁDOWSKI,1629.0,51504.0,12663.0,20272.0,730464.0
DUBIEŃSKI,140694.10306644186,329082.2355411524,96217.16320974746,205774.69943454457,1092178.496551685
HOROCHOWSKI,101398.6232002636,2014964.1628835124,64298.515163006785,148905.63763694288,885970.7505499186
KOWELSKI,37619.0,155830.0,21174.0,80952.0,894425.0
KRZEMIENIECKI,92578.99996247314,305097.9998763287,52720.99997862957,150055.99993917486,826263.9996650743
LUBOMELSKI,23393.0,88184.0,15925.0,65503.0,313244.0
ŁUCKI,84970.72593356266,317880.48579387757,57014.290818496185,101182.38599746829,966425.3432460221
RÓWIEŃSKI,38984.498577467,174715.62194573876,48816.56222123545,93429.8702272158,706148.416455543
WŁODZIMIERSKI,95004.0,203606.0,70483.0,141691.0,824254.0
KOSTOPOLSKI,45600.36687029162,207377.76835451287,58028.39190998109,110616.4902244607,843410.5884365533
ZDOŁBUNOWSKI,104590.68238950013,206745.72560487737,51881.076698903475,135100.9165401929,414190.4050952038
SARNEŃSKI,6696.0,82952.0,27805.0,51475.0,451809.0
OSZMIAŃSKI,3863.344977243405,235284.87288404658,39049.37523822555,92468.24737204862,437395.5015107349
ŚWIĘCIAŃSKI,7609.726437165009,268267.8947069612,65246.84023155656,112359.15500415598,841226.2927916514
WILNO (MIASTO),0.0,0.0,0.0,0.0,0.0
DZIŚNIEŃSKI,8821.611615777576,194281.00137053715,62581.06839543456,90929.27785452071,450515.65847141633
WILEJSKI,12130.852755552876,301422.4656026281,56488.83770094506,129470.12467825951,885256.0236052381
WILEŃSKO-TROCKI,16720.185274922296,487974.2661908815,104753.39343631864,194905.08376732364,1511764.642389075
POSTAWSKI,7922.189021545642,242725.05544824977,56873.971065269216,82019.69691212635,735764.1263390379
MOŁODECZAŃSKI,8120.422398436603,181429.9149927145,30232.97644919641,82413.76918169246,517945.9328779181
